item_id,restaurant_id,item_name,category,price
2467,67,Veg Biryani 2467,Beverage,501.15
2468,68,Margherita Pizza 2468,Combo,177.22
2469,69,Gulab Jamun 2469,Main Course,363.87
2470,70,Butter Naan 2470,Starter,605.39
2471,71,Farmhouse Pizza 2471,Main Course,212.61
2472,72,Farmhouse Pizza 2472,Starter,513.23
2473,73,Veg Biryani 2473,Main Course,438.06
2474,74,Vada 2474,Starter,429.52
2475,75,Gulab Jamun 2475,Dessert,431.27
2476,76,Burger 2476,Beverage,649.59
2477,77,Paneer Tikka 2477,Starter,126.36
2478,78,Paneer Tikka 2478,Dessert,84.95
2479,79,Veg Biryani 2479,Dessert,173.55
2480,80,Farmhouse Pizza 2480,Starter,618.66
2481,81,Veg Fried Rice 2481,Beverage,85.62
2482,82,Ice Cream 2482,Dessert,326.64
2483,83,Brownie 2483,Beverage,460.66
2484,84,Chicken Curry 2484,Dessert,166.85
2485,85,French Fries 2485,Starter,146.27
2486,86,Gulab Jamun 2486,Starter,586.52
2487,87,Vada 2487,Main Course,440.8
2488,88,Chicken Fried Rice 2488,Main Course,216.7
2489,89,Masala Dosa 2489,Combo,294.88
2490,90,Gulab Jamun 2490,Combo,265.95
2491,91,French Fries 2491,Starter,547.31
2492,92,Paneer Biryani 2492,Combo,242.62
2493,93,French Fries 2493,Combo,226.25
2494,94,Masala Dosa 2494,Combo,238.46
2495,95,Momos 2495,Dessert,160.26
2496,96,Idli 2496,Dessert,560.31
2497,97,Fresh Lime Soda 2497,Main Course,244.64
2498,98,Masala Dosa 2498,Beverage,645.23
2499,99,Fresh Lime Soda 2499,Main Course,335.23
2500,100,Chicken 65 2500,Dessert,211.63
2501,101,Masala Dosa 2501,Combo,81.08
2502,102,Masala Dosa 2502,Dessert,265.57
2503,103,Idli 2503,Beverage,227.4
2504,104,Veg Noodles 2504,Beverage,356.44
2505,105,Farmhouse Pizza 2505,Main Course,534.98
2506,106,Brownie 2506,Beverage,171.23
2507,107,Veg Fried Rice 2507,Combo,511.04
2508,108,Burger 2508,Dessert,249.85
2509,109,Vada 2509,Main Course,584.32
2510,110,Momos 2510,Starter,590.19
2511,111,Masala Dosa 2511,Starter,639.28
2512,112,Margherita Pizza 2512,Combo,247.44
2513,113,Paneer Biryani 2513,Starter,615.31
2514,114,Chicken Fried Rice 2514,Starter,522.81
2515,115,Gulab Jamun 2515,Combo,431.95
2516,116,Margherita Pizza 2516,Beverage,228.56
2517,117,Butter Naan 2517,Combo,202.35
2518,118,Margherita Pizza 2518,Dessert,590.41
2519,119,Veg Fried Rice 2519,Dessert,500.55
2520,120,Chicken 65 2520,Beverage,556.43
2521,121,Paneer Butter Masala 2521,Beverage,145.88
2522,122,Vada 2522,Main Course,488.45
2523,123,Farmhouse Pizza 2523,Starter,236.78
2524,124,Chicken Fried Rice 2524,Starter,244.14
2525,125,Veg Fried Rice 2525,Starter,210.86
2526,126,Chicken Noodles 2526,Starter,104.83
2527,127,Idli 2527,Main Course,421.54
2528,128,Chicken 65 2528,Starter,549.17
2529,129,Veg Biryani 2529,Main Course,567.86
2530,130,Butter Naan 2530,Starter,213.8
2531,131,Momos 2531,Combo,458.5
2532,132,Burger 2532,Dessert,614.66
2533,133,Chicken Curry 2533,Starter,624.94
2534,134,Paneer Butter Masala 2534,Main Course,645.57
2535,135,Farmhouse Pizza 2535,Beverage,602.16
2536,136,Chicken Curry 2536,Dessert,288.45
2537,137,Fresh Lime Soda 2537,Combo,588.75
2538,138,Paneer Butter Masala 2538,Dessert,618.19
2539,139,Paneer Butter Masala 2539,Main Course,380.65
2540,140,Masala Dosa 2540,Beverage,581.04
2541,141,Brownie 2541,Main Course,397.36
2542,142,Chicken 65 2542,Combo,401.44
2543,143,Gulab Jamun 2543,Combo,374.06
2544,144,Gulab Jamun 2544,Main Course,380.83
2545,145,Chicken Fried Rice 2545,Combo,433.6
2546,146,Paneer Butter Masala 2546,Combo,148.46
2547,147,Gulab Jamun 2547,Combo,214.03
2548,148,Veg Fried Rice 2548,Main Course,314.69
2549,149,Chicken Curry 2549,Starter,455.07
2550,150,French Fries 2550,Beverage,273.46
2551,151,Idli 2551,Starter,186.92
2552,152,French Fries 2552,Dessert,486.0
2553,153,Ice Cream 2553,Combo,333.54
2554,154,Cold Coffee 2554,Main Course,234.12
2555,155,French Fries 2555,Starter,185.59
2556,156,Veg Fried Rice 2556,Beverage,521.85
2557,157,Cold Coffee 2557,Main Course,573.57
2558,158,Momos 2558,Main Course,467.99
2559,159,Ice Cream 2559,Dessert,208.23
2560,160,Paneer Tikka 2560,Starter,206.28
2561,161,Idli 2561,Starter,82.17
2562,162,Farmhouse Pizza 2562,Dessert,515.99
2563,163,Paneer Butter Masala 2563,Beverage,225.06
2564,164,Farmhouse Pizza 2564,Starter,558.24
2565,165,Brownie 2565,Main Course,605.99
2566,166,Chicken Fried Rice 2566,Starter,127.63
2567,167,Paneer Butter Masala 2567,Beverage,362.58
2568,168,Burger 2568,Combo,326.05
2569,169,Momos 2569,Main Course,108.41
2570,170,Idli 2570,Main Course,404.27
2571,171,Farmhouse Pizza 2571,Starter,348.33
2572,172,Paneer Butter Masala 2572,Beverage,245.8
2573,173,Momos 2573,Beverage,180.59
2574,174,Veg Biryani 2574,Dessert,298.82
2575,175,French Fries 2575,Main Course,282.73
2576,176,Burger 2576,Starter,128.6
2577,177,Ice Cream 2577,Combo,344.2
2578,178,Farmhouse Pizza 2578,Combo,283.4
2579,179,Veg Noodles 2579,Dessert,284.22
2580,180,Veg Biryani 2580,Main Course,581.16
2581,181,Veg Biryani 2581,Main Course,292.29
2582,182,Idli 2582,Main Course,508.31
2583,183,Chicken Noodles 2583,Dessert,302.22
2584,184,Chicken Fried Rice 2584,Starter,206.7
2585,185,Paneer Tikka 2585,Starter,273.52
2586,186,Margherita Pizza 2586,Beverage,132.5
2587,187,Veg Biryani 2587,Main Course,202.9
2588,188,Veg Noodles 2588,Combo,278.82
2589,189,Idli 2589,Starter,413.78
2590,190,Margherita Pizza 2590,Starter,392.75
2591,191,Chicken Noodles 2591,Main Course,504.7
2592,192,Burger 2592,Beverage,537.1
2593,193,Chicken 65 2593,Combo,122.48
2594,194,Paneer Tikka 2594,Starter,570.76
2595,195,Paneer Butter Masala 2595,Main Course,179.2
2596,196,Paneer Biryani 2596,Combo,170.59
2597,197,Veg Noodles 2597,Starter,639.93
2598,198,Margherita Pizza 2598,Starter,268.22
2599,199,Chicken Fried Rice 2599,Main Course,159.43
2600,200,Fresh Lime Soda 2600,Combo,612.51
2601,201,Brownie 2601,Starter,624.37
2602,202,Brownie 2602,Main Course,110.05
2603,203,Paneer Tikka 2603,Starter,212.51
2604,204,Chicken Biryani 2604,Beverage,101.12
2605,205,Chicken Noodles 2605,Beverage,397.49
2606,206,Paneer Butter Masala 2606,Beverage,171.24
2607,207,Veg Fried Rice 2607,Combo,171.04
2608,208,Idli 2608,Dessert,271.9
2609,209,Ice Cream 2609,Beverage,361.76
2610,210,Butter Naan 2610,Main Course,326.52
2611,211,Paneer Biryani 2611,Beverage,291.23
2612,212,Momos 2612,Main Course,197.59
2613,213,Vada 2613,Starter,282.35
2614,214,Brownie 2614,Beverage,170.38
2615,215,Chicken Curry 2615,Dessert,170.75
2616,216,Masala Dosa 2616,Dessert,321.76
2617,217,Paneer Tikka 2617,Starter,175.4
2618,218,Gulab Jamun 2618,Dessert,302.21
2619,219,Margherita Pizza 2619,Beverage,447.09
2620,220,French Fries 2620,Main Course,238.17
2621,221,Chicken 65 2621,Beverage,615.62
2622,222,Ice Cream 2622,Starter,247.72
2623,223,Ice Cream 2623,Starter,474.49
2624,224,Chicken 65 2624,Combo,525.59
2625,225,Masala Dosa 2625,Starter,288.75
2626,226,Momos 2626,Dessert,383.47
2627,227,Paneer Tikka 2627,Beverage,210.76
2628,228,Paneer Biryani 2628,Combo,559.92
2629,229,Cold Coffee 2629,Dessert,102.8
2630,230,Cold Coffee 2630,Starter,245.33
2631,231,Ice Cream 2631,Combo,434.75
2632,232,Butter Naan 2632,Main Course,141.86
2633,233,Veg Biryani 2633,Main Course,278.35
2634,234,Vada 2634,Starter,586.15
2635,235,French Fries 2635,Combo,291.2
2636,236,Paneer Biryani 2636,Main Course,520.18
2637,237,Cold Coffee 2637,Beverage,239.58
2638,238,Paneer Butter Masala 2638,Beverage,82.75
2639,239,Chicken 65 2639,Main Course,465.66
2640,240,Masala Dosa 2640,Starter,559.15
2641,241,Chicken Noodles 2641,Combo,636.17
2642,242,Veg Biryani 2642,Combo,317.06
2643,243,Burger 2643,Main Course,382.8
2644,244,Farmhouse Pizza 2644,Starter,272.89
2645,245,Gulab Jamun 2645,Beverage,588.68
2646,246,Farmhouse Pizza 2646,Starter,323.48
2647,247,Vada 2647,Beverage,441.18
2648,248,Chicken Noodles 2648,Beverage,516.35
2649,249,Chicken Noodles 2649,Combo,402.14
2650,250,Ice Cream 2650,Dessert,228.17
2651,251,Chicken 65 2651,Beverage,605.53
2652,252,Cold Coffee 2652,Combo,449.35
2653,253,Veg Biryani 2653,Beverage,201.41
2654,254,Farmhouse Pizza 2654,Starter,534.44
2655,255,Vada 2655,Dessert,373.62
2656,256,French Fries 2656,Dessert,585.14
2657,257,Farmhouse Pizza 2657,Beverage,115.19
2658,258,Gulab Jamun 2658,Dessert,377.82
2659,259,Cold Coffee 2659,Dessert,597.22
2660,260,Margherita Pizza 2660,Starter,514.89
2661,261,Butter Naan 2661,Main Course,512.84
2662,262,Chicken Fried Rice 2662,Beverage,382.07
2663,263,Burger 2663,Dessert,629.15
2664,264,Farmhouse Pizza 2664,Combo,229.08
2665,265,Chicken Fried Rice 2665,Main Course,562.29
2666,266,Momos 2666,Starter,467.22
2667,267,Paneer Butter Masala 2667,Beverage,315.26
2668,268,Paneer Biryani 2668,Combo,431.64
2669,269,Veg Fried Rice 2669,Dessert,271.64
2670,270,Chicken Curry 2670,Dessert,592.85
2671,271,Chicken Biryani 2671,Main Course,492.6
2672,272,Brownie 2672,Combo,627.97
2673,273,Chicken 65 2673,Combo,445.16
2674,274,Chicken Curry 2674,Beverage,122.03
2675,275,Ice Cream 2675,Combo,562.94
2676,276,Chicken 65 2676,Dessert,111.69
2677,277,Chicken Curry 2677,Starter,103.69
2678,278,Gulab Jamun 2678,Starter,294.47
2679,279,Butter Naan 2679,Main Course,117.11
2680,280,Idli 2680,Dessert,235.95
2681,281,Chicken Fried Rice 2681,Combo,625.94
2682,282,Paneer Butter Masala 2682,Combo,553.82
2683,283,Fresh Lime Soda 2683,Beverage,120.46
2684,284,Veg Biryani 2684,Starter,323.6
2685,285,Vada 2685,Combo,623.19
2686,286,Paneer Tikka 2686,Combo,524.97
2687,287,Butter Naan 2687,Starter,484.22
2688,288,Ice Cream 2688,Combo,588.7
2689,289,Masala Dosa 2689,Main Course,120.38
2690,290,Paneer Biryani 2690,Dessert,124.24
2691,291,Chicken Curry 2691,Main Course,507.74
2692,292,Gulab Jamun 2692,Dessert,95.94
2693,293,Chicken Noodles 2693,Main Course,381.55
2694,294,Veg Noodles 2694,Dessert,416.9
2695,295,Burger 2695,Dessert,351.37
2696,296,Gulab Jamun 2696,Starter,351.21
2697,297,Cold Coffee 2697,Main Course,635.58
2698,298,French Fries 2698,Starter,335.04
2699,299,Momos 2699,Starter,359.49
2700,300,Veg Noodles 2700,Main Course,128.07
2701,1,Chicken Biryani 2701,Dessert,443.24
2702,2,Cold Coffee 2702,Dessert,348.27
2703,3,Veg Biryani 2703,Main Course,418.81
2704,4,Chicken Noodles 2704,Main Course,115.9
2705,5,Chicken Curry 2705,Starter,291.12
2706,6,Fresh Lime Soda 2706,Dessert,297.33
2707,7,Paneer Biryani 2707,Combo,84.95
2708,8,Chicken Fried Rice 2708,Main Course,380.19
2709,9,Vada 2709,Starter,542.14
2710,10,Veg Biryani 2710,Main Course,364.79
2711,11,Chicken Biryani 2711,Main Course,83.52
2712,12,Veg Fried Rice 2712,Starter,155.47
2713,13,Chicken Fried Rice 2713,Starter,480.27
2714,14,Burger 2714,Starter,578.16
2715,15,Momos 2715,Main Course,261.62
2716,16,Brownie 2716,Main Course,149.48
2717,17,Paneer Biryani 2717,Combo,597.94
2718,18,Brownie 2718,Dessert,402.79
2719,19,Masala Dosa 2719,Combo,143.78
2720,20,Paneer Tikka 2720,Dessert,328.73
2721,21,Farmhouse Pizza 2721,Dessert,560.56
2722,22,Veg Biryani 2722,Main Course,240.52
2723,23,Idli 2723,Main Course,126.49
2724,24,Ice Cream 2724,Dessert,210.74
2725,25,Paneer Butter Masala 2725,Combo,165.4
2726,26,Veg Fried Rice 2726,Beverage,143.88
2727,27,Paneer Tikka 2727,Beverage,520.62
2728,28,French Fries 2728,Beverage,368.92
2729,29,Paneer Tikka 2729,Main Course,326.6
2730,30,Veg Fried Rice 2730,Main Course,115.86
2731,31,Margherita Pizza 2731,Main Course,574.55
2732,32,Veg Fried Rice 2732,Beverage,224.32
2733,33,Idli 2733,Combo,302.57
2734,34,Vada 2734,Main Course,634.07
2735,35,Gulab Jamun 2735,Beverage,606.42
2736,36,Paneer Butter Masala 2736,Main Course,561.36
2737,37,Fresh Lime Soda 2737,Starter,602.08
2738,38,Masala Dosa 2738,Combo,108.73
2739,39,Gulab Jamun 2739,Dessert,620.09
2740,40,Momos 2740,Beverage,81.13
2741,41,Paneer Butter Masala 2741,Beverage,160.74
2742,42,Masala Dosa 2742,Starter,318.79
2743,43,Butter Naan 2743,Beverage,182.28
2744,44,Chicken Fried Rice 2744,Dessert,438.73
2745,45,Idli 2745,Combo,332.3
2746,46,Chicken Fried Rice 2746,Starter,167.57
2747,47,Veg Fried Rice 2747,Main Course,308.35
2748,48,Gulab Jamun 2748,Starter,430.9
2749,49,Cold Coffee 2749,Starter,88.18
2750,50,Chicken Fried Rice 2750,Combo,316.73
2751,51,Veg Noodles 2751,Dessert,239.64
2752,52,Farmhouse Pizza 2752,Starter,181.4
2753,53,Brownie 2753,Dessert,396.14
2754,54,Margherita Pizza 2754,Starter,430.52
2755,55,Veg Biryani 2755,Beverage,428.92
2756,56,Butter Naan 2756,Main Course,477.84
2757,57,Paneer Tikka 2757,Dessert,303.1
2758,58,Chicken Noodles 2758,Dessert,179.54
2759,59,Paneer Tikka 2759,Main Course,440.68
2760,60,Gulab Jamun 2760,Combo,563.93
2761,61,Cold Coffee 2761,Beverage,561.28
2762,62,Momos 2762,Main Course,596.95
2763,63,Cold Coffee 2763,Main Course,226.5
2764,64,Gulab Jamun 2764,Dessert,150.12
2765,65,Veg Noodles 2765,Beverage,548.39
2766,66,Momos 2766,Beverage,573.0
2767,67,Vada 2767,Combo,563.76
2768,68,Brownie 2768,Beverage,598.29
2769,69,Chicken 65 2769,Dessert,343.24
2770,70,Chicken Fried Rice 2770,Starter,472.08
2771,71,Cold Coffee 2771,Dessert,143.42
2772,72,Chicken Curry 2772,Beverage,175.37
2773,73,Farmhouse Pizza 2773,Combo,200.78
2774,74,Paneer Butter Masala 2774,Combo,598.09
2775,75,Chicken Noodles 2775,Starter,163.23
2776,76,Ice Cream 2776,Starter,539.32
2777,77,Ice Cream 2777,Dessert,322.96
2778,78,Vada 2778,Beverage,511.03
2779,79,Burger 2779,Beverage,153.01
2780,80,Idli 2780,Combo,519.15
2781,81,Idli 2781,Dessert,472.5
2782,82,Vada 2782,Beverage,449.15
2783,83,Chicken Curry 2783,Main Course,490.45
2784,84,Veg Fried Rice 2784,Main Course,564.38
2785,85,Butter Naan 2785,Dessert,316.96
2786,86,Ice Cream 2786,Combo,247.51
2787,87,Chicken Curry 2787,Combo,644.34
2788,88,Paneer Butter Masala 2788,Starter,157.78
2789,89,Butter Naan 2789,Beverage,529.99
2790,90,Vada 2790,Starter,204.47
2791,91,Paneer Tikka 2791,Dessert,373.38
2792,92,Paneer Butter Masala 2792,Starter,521.29
2793,93,Farmhouse Pizza 2793,Combo,629.06
2794,94,Ice Cream 2794,Dessert,545.1
2795,95,Ice Cream 2795,Dessert,462.38
2796,96,Idli 2796,Combo,593.93
2797,97,Veg Fried Rice 2797,Main Course,634.72
2798,98,Butter Naan 2798,Combo,391.89
2799,99,Chicken Fried Rice 2799,Starter,212.67
2800,100,Cold Coffee 2800,Dessert,444.13
2801,101,Paneer Biryani 2801,Combo,124.45
2802,102,Chicken 65 2802,Dessert,354.64
2803,103,Chicken Biryani 2803,Main Course,601.11
2804,104,Paneer Biryani 2804,Main Course,607.46
2805,105,Chicken 65 2805,Combo,141.53
2806,106,Paneer Tikka 2806,Starter,200.76
2807,107,Chicken 65 2807,Starter,427.45
2808,108,Paneer Butter Masala 2808,Combo,121.79
2809,109,Chicken 65 2809,Combo,343.71
2810,110,Brownie 2810,Dessert,272.59
2811,111,French Fries 2811,Main Course,294.53
2812,112,Momos 2812,Dessert,581.88
2813,113,Chicken 65 2813,Main Course,290.4
2814,114,Chicken Noodles 2814,Combo,509.33
2815,115,Ice Cream 2815,Starter,148.84
2816,116,Chicken 65 2816,Main Course,101.93
2817,117,Momos 2817,Combo,552.79
2818,118,Veg Biryani 2818,Main Course,447.34
2819,119,Masala Dosa 2819,Beverage,205.95
2820,120,Veg Biryani 2820,Starter,341.88
2821,121,Butter Naan 2821,Starter,507.51
2822,122,Fresh Lime Soda 2822,Dessert,271.46
2823,123,French Fries 2823,Beverage,163.24
2824,124,Cold Coffee 2824,Dessert,438.25
2825,125,Burger 2825,Main Course,555.5
2826,126,Farmhouse Pizza 2826,Starter,298.11
2827,127,Chicken Curry 2827,Starter,576.66
2828,128,Chicken Noodles 2828,Dessert,499.86
2829,129,Gulab Jamun 2829,Main Course,130.0
2830,130,Butter Naan 2830,Main Course,505.56
2831,131,Chicken Noodles 2831,Beverage,210.35
2832,132,Momos 2832,Combo,572.82
2833,133,Margherita Pizza 2833,Main Course,237.5
2834,134,Masala Dosa 2834,Starter,326.17
2835,135,Idli 2835,Starter,417.39
2836,136,Chicken Biryani 2836,Dessert,462.05
2837,137,Masala Dosa 2837,Dessert,586.51
2838,138,Idli 2838,Starter,368.54
2839,139,Chicken Curry 2839,Combo,577.09
2840,140,Paneer Biryani 2840,Dessert,363.42
2841,141,Gulab Jamun 2841,Starter,473.6
2842,142,Brownie 2842,Combo,554.87
2843,143,Idli 2843,Main Course,282.79
2844,144,Idli 2844,Dessert,227.95
2845,145,Burger 2845,Combo,246.91
2846,146,Vada 2846,Starter,533.98
2847,147,French Fries 2847,Dessert,536.64
2848,148,Paneer Butter Masala 2848,Beverage,270.23
2849,149,Momos 2849,Dessert,600.12
2850,150,Burger 2850,Combo,389.62
2851,151,Paneer Butter Masala 2851,Beverage,273.72
2852,152,Gulab Jamun 2852,Beverage,95.04
2853,153,Cold Coffee 2853,Beverage,166.29
2854,154,Chicken Biryani 2854,Main Course,144.28
2855,155,Cold Coffee 2855,Combo,428.32
2856,156,Chicken Fried Rice 2856,Main Course,513.81
2857,157,Margherita Pizza 2857,Dessert,380.25
2858,158,Masala Dosa 2858,Beverage,198.98
2859,159,Brownie 2859,Main Course,491.14
2860,160,Chicken Noodles 2860,Combo,391.44
2861,161,Paneer Tikka 2861,Starter,636.59
2862,162,Veg Noodles 2862,Combo,180.73
2863,163,Chicken Curry 2863,Starter,402.92
2864,164,Butter Naan 2864,Main Course,98.54
2865,165,Fresh Lime Soda 2865,Starter,452.98
2866,166,Brownie 2866,Beverage,617.13
2867,167,Momos 2867,Beverage,570.57
2868,168,Paneer Butter Masala 2868,Beverage,308.18
2869,169,Chicken Curry 2869,Dessert,560.32
2870,170,Margherita Pizza 2870,Starter,140.14
2871,171,Chicken 65 2871,Starter,257.53
2872,172,Farmhouse Pizza 2872,Dessert,539.82
2873,173,Chicken Fried Rice 2873,Starter,649.89
2874,174,Brownie 2874,Main Course,115.63
2875,175,Chicken 65 2875,Main Course,359.6
2876,176,Fresh Lime Soda 2876,Starter,287.96
2877,177,Chicken Curry 2877,Dessert,160.98
2878,178,Idli 2878,Combo,440.23
2879,179,Chicken Fried Rice 2879,Beverage,129.33
2880,180,Veg Noodles 2880,Combo,256.14
2881,181,Butter Naan 2881,Combo,362.42
2882,182,Burger 2882,Dessert,119.85
2883,183,Paneer Biryani 2883,Starter,264.48
2884,184,Fresh Lime Soda 2884,Combo,202.98
2885,185,Gulab Jamun 2885,Combo,468.09
2886,186,Paneer Biryani 2886,Main Course,600.97
2887,187,Masala Dosa 2887,Combo,591.06
2888,188,Ice Cream 2888,Starter,268.55
2889,189,Paneer Butter Masala 2889,Dessert,201.37
2890,190,Veg Noodles 2890,Beverage,193.49
2891,191,Ice Cream 2891,Starter,567.71
2892,192,Veg Noodles 2892,Main Course,517.33
2893,193,Chicken Biryani 2893,Combo,431.34
2894,194,Burger 2894,Dessert,456.73
2895,195,Fresh Lime Soda 2895,Dessert,398.26
2896,196,Veg Fried Rice 2896,Dessert,354.4
2897,197,Chicken Fried Rice 2897,Beverage,206.67
2898,198,Fresh Lime Soda 2898,Dessert,530.41
2899,199,Veg Biryani 2899,Combo,330.56
2900,200,Brownie 2900,Beverage,100.59
2901,201,Paneer Tikka 2901,Dessert,431.1
2902,202,Chicken Fried Rice 2902,Starter,648.19
2903,203,Burger 2903,Beverage,630.51
2904,204,Brownie 2904,Dessert,375.25
2905,205,French Fries 2905,Beverage,246.05
2906,206,Veg Noodles 2906,Beverage,548.32
2907,207,Butter Naan 2907,Starter,136.63
2908,208,Paneer Biryani 2908,Main Course,262.31
2909,209,Ice Cream 2909,Combo,261.1
2910,210,Chicken Biryani 2910,Starter,300.5
2911,211,Veg Fried Rice 2911,Main Course,375.2
2912,212,Paneer Tikka 2912,Main Course,487.99
2913,213,Ice Cream 2913,Dessert,222.4
2914,214,Butter Naan 2914,Beverage,501.63
2915,215,Burger 2915,Beverage,574.17
2916,216,Veg Fried Rice 2916,Combo,455.73
2917,217,Veg Noodles 2917,Beverage,307.42
2918,218,Chicken Curry 2918,Main Course,556.82
2919,219,Brownie 2919,Starter,535.72
2920,220,Farmhouse Pizza 2920,Dessert,124.76
2921,221,Fresh Lime Soda 2921,Beverage,371.37
2922,222,Fresh Lime Soda 2922,Beverage,623.34
2923,223,Idli 2923,Starter,96.9
2924,224,Chicken Noodles 2924,Beverage,526.06
2925,225,Fresh Lime Soda 2925,Dessert,500.71
2926,226,Margherita Pizza 2926,Beverage,149.03
2927,227,Idli 2927,Dessert,548.44
2928,228,Brownie 2928,Beverage,574.66
2929,229,Farmhouse Pizza 2929,Starter,135.34
2930,230,Butter Naan 2930,Starter,511.93
2931,231,Chicken 65 2931,Starter,569.84
2932,232,Butter Naan 2932,Dessert,192.21
2933,233,Vada 2933,Dessert,498.72
2934,234,Chicken Noodles 2934,Combo,543.77
2935,235,Paneer Tikka 2935,Main Course,338.33
2936,236,Veg Biryani 2936,Starter,551.56
2937,237,Vada 2937,Main Course,340.2
2938,238,Paneer Tikka 2938,Dessert,323.25
2939,239,Paneer Tikka 2939,Combo,445.22
2940,240,Chicken 65 2940,Main Course,373.9
2941,241,Chicken 65 2941,Starter,323.13
2942,242,Veg Biryani 2942,Dessert,372.35
2943,243,Veg Noodles 2943,Beverage,277.3
2944,244,Brownie 2944,Starter,157.49
2945,245,Ice Cream 2945,Beverage,362.98
2946,246,Chicken Fried Rice 2946,Beverage,116.54
2947,247,Fresh Lime Soda 2947,Beverage,87.98
2948,248,Ice Cream 2948,Beverage,191.43
2949,249,Veg Noodles 2949,Combo,241.61
2950,250,Chicken Curry 2950,Beverage,412.35
2951,251,Ice Cream 2951,Dessert,108.55
2952,252,Chicken Biryani 2952,Main Course,394.74
2953,253,Fresh Lime Soda 2953,Starter,84.41
2954,254,Farmhouse Pizza 2954,Dessert,140.23
2955,255,Cold Coffee 2955,Starter,382.76
2956,256,Burger 2956,Main Course,417.68
2957,257,Gulab Jamun 2957,Combo,439.9
2958,258,Veg Fried Rice 2958,Dessert,126.3
2959,259,Chicken Fried Rice 2959,Combo,417.68
2960,260,Butter Naan 2960,Combo,559.37
2961,261,Chicken Fried Rice 2961,Combo,384.54
2962,262,Momos 2962,Starter,134.9
2963,263,Vada 2963,Main Course,135.48
2964,264,Farmhouse Pizza 2964,Main Course,345.25
2965,265,Chicken 65 2965,Dessert,319.96
2966,266,Chicken Biryani 2966,Main Course,371.51
2967,267,Farmhouse Pizza 2967,Dessert,486.29
2968,268,Fresh Lime Soda 2968,Beverage,507.16
2969,269,Veg Fried Rice 2969,Dessert,154.77
2970,270,Momos 2970,Main Course,270.26
2971,271,Fresh Lime Soda 2971,Combo,430.36
2972,272,Paneer Butter Masala 2972,Combo,141.19
2973,273,Paneer Tikka 2973,Dessert,272.09
2974,274,Brownie 2974,Main Course,357.87
2975,275,Margherita Pizza 2975,Starter,124.29
2976,276,Paneer Biryani 2976,Combo,517.62
2977,277,Chicken Noodles 2977,Beverage,404.53
2978,278,Chicken Fried Rice 2978,Starter,265.91
2979,279,Gulab Jamun 2979,Dessert,465.53
2980,280,Veg Noodles 2980,Starter,526.55
2981,281,Chicken 65 2981,Beverage,431.6
2982,282,Margherita Pizza 2982,Dessert,455.77
2983,283,Paneer Biryani 2983,Main Course,570.98
2984,284,Veg Fried Rice 2984,Beverage,329.26
2985,285,Veg Noodles 2985,Beverage,142.84
2986,286,Chicken Curry 2986,Combo,142.54
2987,287,Paneer Butter Masala 2987,Dessert,134.51
2988,288,Vada 2988,Beverage,384.84
2989,289,Chicken Curry 2989,Dessert,178.13
2990,290,Paneer Biryani 2990,Starter,243.78
2991,291,Butter Naan 2991,Beverage,93.39
2992,292,Chicken Curry 2992,Beverage,309.28
2993,293,Gulab Jamun 2993,Dessert,257.36
2994,294,French Fries 2994,Dessert,561.97
2995,295,Farmhouse Pizza 2995,Dessert,265.69
2996,296,Idli 2996,Beverage,323.9
2997,297,Vada 2997,Beverage,484.05
2998,298,Burger 2998,Starter,145.49
2999,299,Margherita Pizza 2999,Starter,430.43
3000,300,Burger 3000,Starter,140.27
3001,1,Veg Fried Rice 3001,Beverage,596.13
3002,2,Farmhouse Pizza 3002,Combo,615.48
3003,3,Margherita Pizza 3003,Beverage,548.21
3004,4,Ice Cream 3004,Beverage,113.11
3005,5,Ice Cream 3005,Main Course,274.05
3006,6,Chicken Curry 3006,Beverage,515.56
3007,7,Paneer Tikka 3007,Beverage,110.72
3008,8,Gulab Jamun 3008,Dessert,264.23
3009,9,Veg Noodles 3009,Combo,400.71
3010,10,Veg Noodles 3010,Starter,390.94
3011,11,Masala Dosa 3011,Beverage,353.21
3012,12,Margherita Pizza 3012,Main Course,210.23
3013,13,Paneer Biryani 3013,Starter,273.49
3014,14,Butter Naan 3014,Combo,556.43
3015,15,Ice Cream 3015,Starter,230.26
3016,16,Paneer Biryani 3016,Main Course,321.64
3017,17,Ice Cream 3017,Dessert,551.4
3018,18,Veg Fried Rice 3018,Combo,496.29
3019,19,Momos 3019,Dessert,320.3
3020,20,Paneer Tikka 3020,Beverage,320.43
3021,21,Paneer Butter Masala 3021,Main Course,579.72
3022,22,Margherita Pizza 3022,Main Course,574.2
3023,23,Momos 3023,Starter,201.98
3024,24,Paneer Tikka 3024,Dessert,567.33
3025,25,Margherita Pizza 3025,Dessert,225.88
3026,26,Chicken Fried Rice 3026,Main Course,571.53
3027,27,Fresh Lime Soda 3027,Combo,223.6
3028,28,French Fries 3028,Dessert,594.15
3029,29,Brownie 3029,Main Course,376.27
3030,30,Gulab Jamun 3030,Main Course,594.2
3031,31,Chicken Curry 3031,Beverage,100.05
3032,32,Brownie 3032,Starter,271.14
3033,33,Ice Cream 3033,Combo,184.41
3034,34,Brownie 3034,Main Course,604.12
3035,35,Margherita Pizza 3035,Starter,471.86
3036,36,Veg Fried Rice 3036,Main Course,200.36
3037,37,Fresh Lime Soda 3037,Main Course,329.17
