order_id,user_id,restaurant_id,order_date,order_status,subtotal,delivery_fee,discount,total_amount,payment_method
10480,1869,189,2026-06-25 11:27:35,Completed,1598.72,0,30,1568.72,Cash
10481,2336,175,2026-06-07 18:02:39,Cancelled,1504.8,0,0,1504.8,Card
10482,6630,227,2026-04-21 20:52:37,Completed,2343.96,0,0,2343.96,Card
10483,5765,37,2026-01-12 12:38:18,Cancelled,2450.5,0,0,2450.5,Cash
10484,2294,107,2026-06-20 14:58:38,Completed,1851.09,0,30,1821.09,Wallet
10485,2259,190,2026-03-16 21:06:56,Completed,2210.22,0,0,2210.22,Wallet
10486,3372,2,2026-04-29 23:13:15,Cancelled,944.85,0,0,944.85,UPI
10487,7983,147,2026-06-13 17:09:01,Completed,3462.3,0,0,3462.3,Card
10488,3314,265,2026-06-18 07:08:10,Completed,2313.14,0,0,2313.14,UPI
10489,7007,102,2026-06-16 08:52:13,Completed,1779.39,0,0,1779.39,UPI
10490,7609,138,2026-06-17 23:10:13,Completed,2866.4,0,0,2866.4,UPI
10491,7088,112,2026-05-30 13:02:52,Completed,3355.23,0,50,3305.23,UPI
10492,1551,30,2026-06-23 23:51:49,Completed,783.49,0,0,783.49,Cash
10493,7031,197,2026-06-21 19:55:40,Completed,3517.18,0,0,3517.18,UPI
10494,6120,48,2026-06-28 23:10:10,Completed,1703.92,0,0,1703.92,Cash
10495,2382,160,2026-06-02 09:06:28,Completed,3422.18,0,0,3422.18,Wallet
10496,7293,20,2026-06-27 09:46:19,Completed,893.35,0,0,893.35,Card
10497,207,67,2026-05-25 22:05:42,Completed,2202.53,0,0,2202.53,Cash
10498,7950,102,2026-05-12 11:17:02,Completed,2277.63,0,0,2277.63,Card
10499,1663,273,2026-05-28 14:11:13,Payment Failed,1681.66,0,0,1681.66,Card
10500,616,83,2026-04-19 20:42:39,Completed,1168.92,0,0,1168.92,Wallet
10501,4086,234,2026-06-03 07:52:29,Completed,2488.91,0,0,2488.91,Wallet
10502,3731,28,2026-03-19 10:22:29,Completed,1797.36,0,20,1777.36,Card
10503,8655,257,2026-05-07 23:22:40,Completed,1275.12,0,0,1275.12,Wallet
10504,3853,199,2026-05-22 13:28:45,Payment Failed,2415.51,0,0,2415.51,Card
10505,4292,136,2026-05-24 08:13:41,Completed,1700.38,0,0,1700.38,Cash
10506,922,149,2026-06-24 07:35:57,Completed,3852.38,0,120,3732.38,Card
10507,2276,220,2026-03-21 08:10:45,Completed,714.29,0,20,694.29,Card
10508,4594,162,2026-05-24 22:25:58,Completed,1206.63,0,0,1206.63,Wallet
10509,730,162,2026-03-25 10:08:07,Completed,1394.0,0,0,1394.0,Cash
10510,7703,19,2026-02-12 16:47:26,Completed,2352.56,0,0,2352.56,Cash
10511,7139,251,2026-05-18 16:31:25,Completed,2017.45,0,0,2017.45,Card
10512,5854,116,2026-02-24 10:06:42,Completed,566.01,60,0,626.01,Cash
10513,6542,263,2026-06-14 15:27:00,Completed,2129.92,0,0,2129.92,Wallet
10514,8079,58,2026-01-26 11:22:17,Completed,2452.82,0,0,2452.82,Card
10515,3609,234,2026-04-03 07:14:57,Completed,2728.58,0,0,2728.58,Wallet
10516,6995,171,2026-04-23 18:10:50,Completed,3017.02,0,50,2967.02,Wallet
10517,9379,294,2026-06-09 20:20:06,Payment Failed,1766.37,0,0,1766.37,Cash
10518,1951,223,2026-06-25 13:40:33,Completed,779.93,0,0,779.93,Cash
10519,3963,284,2026-02-22 21:11:16,Cancelled,312.69,30,120,222.69,Card
10520,7915,14,2026-05-24 12:11:27,Completed,1114.06,0,0,1114.06,Wallet
10521,564,102,2026-06-02 12:25:11,Cancelled,1647.72,0,100,1547.72,Card
10522,951,197,2026-06-13 10:23:26,Completed,4046.72,0,0,4046.72,Card
10523,4678,34,2026-06-30 23:18:03,Cancelled,487.31,60,0,547.31,Card
10524,7864,274,2026-04-11 10:12:15,Payment Failed,2228.63,0,0,2228.63,Cash
10525,6619,31,2026-04-05 09:29:40,Completed,388.26,50,0,438.26,Wallet
10526,8823,160,2026-06-29 13:00:50,Completed,1253.05,0,0,1253.05,Card
10527,1448,230,2026-04-23 22:39:33,Completed,3941.83,0,0,3941.83,Wallet
10528,1797,211,2026-05-20 20:57:51,Completed,2377.54,0,0,2377.54,Cash
10529,6088,51,2026-06-29 12:42:36,Cancelled,2218.58,0,75,2143.58,Cash
10530,2827,259,2026-03-26 12:10:47,Payment Failed,417.68,60,30,447.68,Wallet
10531,6273,91,2026-06-28 08:47:16,Completed,2271.83,0,0,2271.83,Card
10532,1781,179,2026-06-30 11:25:15,Completed,2837.22,0,0,2837.22,UPI
10533,9901,242,2026-06-05 23:02:56,Completed,1091.32,0,0,1091.32,Wallet
10534,6675,47,2026-05-06 21:33:05,Completed,1091.78,0,120,971.78,Wallet
10535,449,34,2026-05-19 21:35:30,Payment Failed,1057.98,0,0,1057.98,Card
10536,7861,204,2026-05-21 12:51:09,Payment Failed,1448.02,0,0,1448.02,Wallet
10537,477,259,2026-06-13 17:45:00,Completed,2855.08,0,0,2855.08,Cash
10538,4543,38,2026-06-24 17:16:05,Cancelled,2529.0,0,30,2499.0,Card
10539,2827,266,2026-02-27 21:17:23,Payment Failed,887.42,0,0,887.42,UPI
10540,5023,246,2026-06-23 08:09:37,Cancelled,1911.92,0,30,1881.92,UPI
10541,9259,184,2026-03-14 19:56:07,Completed,2553.06,0,0,2553.06,Wallet
10542,4487,253,2026-05-11 22:07:32,Payment Failed,362.63,50,0,412.63,Cash
10543,8164,214,2026-05-23 11:18:39,Completed,2020.74,0,0,2020.74,Wallet
10544,4410,269,2026-04-15 18:18:13,Payment Failed,1962.5,0,0,1962.5,UPI
10545,830,204,2026-04-05 13:44:40,Cancelled,1084.1,0,0,1084.1,Cash
10546,9919,297,2026-05-21 11:48:57,Payment Failed,3418.02,0,30,3388.02,UPI
10547,3386,88,2026-06-30 20:52:59,Completed,793.11,0,50,743.11,UPI
10548,4115,252,2026-06-21 14:33:23,Payment Failed,886.24,0,0,886.24,Card
10549,9044,82,2026-06-02 19:06:58,Completed,3715.29,0,0,3715.29,Cash
10550,1812,274,2026-04-13 11:46:03,Completed,938.43,0,0,938.43,UPI
10551,656,288,2026-05-04 10:07:02,Completed,1189.02,0,0,1189.02,Card
10552,9047,72,2026-06-29 07:57:03,Completed,1447.78,0,50,1397.78,Card
10553,8095,170,2026-03-03 14:34:12,Completed,1615.71,0,20,1595.71,Cash
10554,7813,12,2026-03-16 14:51:42,Completed,2631.2,0,20,2611.2,Card
10555,8702,2,2026-05-15 20:28:32,Completed,1775.12,0,0,1775.12,Cash
10556,6828,101,2026-03-16 16:57:34,Completed,2004.3,0,0,2004.3,Cash
10557,5635,85,2026-06-12 10:53:40,Completed,3199.81,0,0,3199.81,Card
10558,2206,240,2026-06-18 18:35:55,Completed,1095.4,0,50,1045.4,Wallet
10559,1724,265,2026-06-22 12:10:47,Completed,2771.93,0,0,2771.93,Card
10560,5601,195,2026-04-27 12:27:24,Completed,1589.2,0,0,1589.2,Wallet
10561,2958,254,2026-06-22 17:48:10,Payment Failed,1792.57,0,0,1792.57,Card
10562,1564,6,2026-06-19 09:09:08,Payment Failed,4645.55,0,0,4645.55,Wallet
10563,1362,48,2026-03-21 12:30:27,Payment Failed,921.17,0,50,871.17,UPI
10564,296,244,2026-05-17 22:34:02,Payment Failed,2198.86,0,50,2148.86,Cash
10565,627,156,2026-06-18 17:49:51,Payment Failed,2005.14,0,50,1955.14,Wallet
10566,914,270,2026-06-25 12:18:21,Completed,2312.29,0,0,2312.29,Card
10567,973,239,2026-06-17 09:25:02,Cancelled,2067.35,0,0,2067.35,Cash
10568,7886,151,2026-06-14 08:39:26,Completed,2286.69,0,120,2166.69,Card
10569,549,45,2026-04-16 11:16:22,Cancelled,2087.78,0,0,2087.78,Wallet
10570,9481,151,2026-06-05 17:47:34,Completed,143.63,30,50,123.63,Cash
10571,8504,246,2026-06-13 15:12:31,Completed,1497.38,0,20,1477.38,Wallet
10572,9472,81,2026-05-11 21:01:23,Completed,2257.15,0,0,2257.15,Card
10573,6965,97,2026-06-26 20:20:19,Completed,1887.25,0,0,1887.25,Wallet
10574,9360,141,2026-06-19 18:15:01,Completed,3010.68,0,0,3010.68,Card
10575,2890,27,2026-01-31 17:06:57,Completed,3186.62,0,100,3086.62,Wallet
10576,7496,75,2026-03-08 16:44:50,Completed,1196.71,0,0,1196.71,Cash
10577,6727,167,2026-06-23 11:36:32,Payment Failed,1478.62,0,0,1478.62,Wallet
10578,1738,109,2026-06-27 11:59:22,Payment Failed,1285.8,0,100,1185.8,Card
10579,9007,128,2026-05-21 16:31:12,Cancelled,1720.1,0,20,1700.1,Card
10580,4213,98,2026-06-24 17:22:15,Completed,1539.67,0,0,1539.67,UPI
10581,1848,198,2026-02-09 16:19:16,Completed,1880.42,0,20,1860.42,Card
10582,7350,86,2026-06-30 13:29:57,Completed,689.82,0,0,689.82,Wallet
10583,1935,117,2026-06-27 19:42:03,Completed,861.65,0,0,861.65,Wallet
10584,5371,162,2026-04-19 12:46:45,Completed,1527.29,0,50,1477.29,UPI
10585,4833,231,2026-06-26 09:18:35,Completed,2037.84,0,0,2037.84,UPI
10586,8350,62,2026-06-10 18:22:07,Completed,2160.06,0,0,2160.06,Wallet
10587,5118,100,2026-02-17 14:04:36,Completed,2202.02,0,100,2102.02,Cash
10588,1338,245,2026-06-07 16:00:31,Completed,1490.63,0,0,1490.63,UPI
10589,6768,288,2026-03-11 13:37:10,Completed,4252.52,0,120,4132.52,Cash
10590,4018,285,2026-05-10 15:56:27,Completed,2566.43,0,0,2566.43,UPI
10591,4840,15,2026-04-26 07:34:52,Completed,1782.99,0,0,1782.99,Wallet
10592,5538,16,2026-05-03 07:31:25,Payment Failed,448.44,20,0,468.44,UPI
10593,5263,48,2026-06-17 08:19:08,Cancelled,3197.92,0,75,3122.92,UPI
10594,8203,193,2026-06-04 10:54:31,Completed,3120.13,0,0,3120.13,UPI
10595,3271,98,2026-05-09 13:38:26,Completed,1609.44,0,0,1609.44,Card
10596,7213,237,2026-01-12 08:57:24,Completed,1672.54,0,0,1672.54,UPI
10597,5378,7,2026-05-29 15:50:19,Completed,476.38,30,20,486.38,Cash
10598,6407,156,2026-04-26 16:41:26,Completed,2386.68,0,75,2311.68,Card
10599,2885,216,2026-06-18 17:41:47,Completed,671.76,0,0,671.76,Cash
10600,6195,184,2026-06-18 11:51:13,Completed,2245.92,0,0,2245.92,Cash
10601,3457,34,2026-01-21 23:03:12,Completed,1603.75,0,120,1483.75,UPI
10602,2195,191,2026-02-14 11:55:54,Cancelled,1043.1,0,0,1043.1,Wallet
10603,7930,78,2026-05-12 09:21:15,Completed,1226.03,0,0,1226.03,Card
10604,266,111,2026-04-22 16:37:43,Completed,1464.95,0,30,1434.95,Wallet
10605,7904,18,2026-04-01 15:43:00,Completed,1001.26,0,0,1001.26,Wallet
10606,859,76,2026-04-01 16:23:55,Completed,2717.52,0,0,2717.52,Wallet
10607,1198,34,2026-06-24 21:19:44,Completed,453.95,60,20,493.95,UPI
10608,1030,270,2026-03-11 23:28:51,Payment Failed,357.44,40,0,397.44,UPI
10609,3289,98,2026-05-26 11:53:30,Completed,2461.5,0,0,2461.5,UPI
10610,4912,83,2026-06-19 08:34:04,Completed,662.5,0,0,662.5,Cash
10611,189,298,2026-06-16 16:05:03,Completed,1625.19,0,0,1625.19,Wallet
10612,3127,91,2026-06-28 23:27:18,Completed,1279.4,0,75,1204.4,UPI
10613,5831,54,2026-06-22 09:19:16,Cancelled,4697.99,0,0,4697.99,Card
10614,6444,245,2026-06-13 13:09:15,Completed,904.45,0,0,904.45,Card
10615,2855,216,2026-06-21 23:21:21,Completed,1603.09,0,0,1603.09,Card
10616,6096,255,2026-06-25 09:49:59,Completed,540.93,30,0,570.93,Wallet
10617,2554,27,2026-06-06 10:18:58,Completed,2511.58,0,0,2511.58,Card
10618,8067,10,2026-01-27 17:21:35,Completed,2282.01,0,30,2252.01,Cash
10619,5025,200,2026-06-12 07:32:55,Payment Failed,3136.05,0,50,3086.05,Cash
10620,7351,218,2026-04-29 13:17:18,Completed,859.03,0,0,859.03,UPI
10621,1561,174,2026-03-26 17:09:43,Payment Failed,1844.65,0,50,1794.65,Cash
10622,4089,203,2026-03-17 12:42:06,Completed,3330.67,0,0,3330.67,Cash
10623,3136,103,2026-06-29 07:56:55,Payment Failed,2607.15,0,100,2507.15,UPI
10624,3380,109,2026-05-16 22:09:23,Completed,1738.8,0,0,1738.8,Card
10625,9095,181,2026-04-04 18:20:52,Payment Failed,3357.84,0,0,3357.84,Card
10626,4584,61,2026-06-22 13:55:05,Cancelled,1310.24,0,0,1310.24,Wallet
10627,8602,141,2026-05-12 13:58:03,Completed,4211.39,0,0,4211.39,Cash
10628,2942,297,2026-06-30 10:53:15,Completed,1695.13,0,75,1620.13,Cash
10629,6121,10,2026-04-21 10:26:40,Completed,1389.29,0,20,1369.29,UPI
10630,7331,46,2026-06-08 18:06:45,Completed,1856.11,0,0,1856.11,Card
10631,2762,126,2026-06-25 07:22:02,Cancelled,589.18,30,30,589.18,Cash
10632,1462,162,2026-04-16 12:38:10,Completed,1632.73,0,0,1632.73,Cash
10633,8436,47,2026-06-18 23:06:06,Completed,1937.42,0,20,1917.42,UPI
10634,2079,48,2026-05-15 10:43:25,Completed,1639.76,0,0,1639.76,UPI
10635,6919,270,2026-06-22 18:46:13,Completed,1356.76,0,0,1356.76,UPI
10636,340,80,2026-06-16 11:23:27,Cancelled,2547.72,0,0,2547.72,UPI
10637,4834,278,2026-06-21 18:23:59,Completed,2406.11,0,20,2386.11,Wallet
10638,4952,28,2026-06-16 10:38:16,Completed,599.12,60,0,659.12,Wallet
10639,7110,3,2026-05-22 10:56:22,Completed,1208.63,0,0,1208.63,Cash
10640,4108,243,2026-05-29 22:28:56,Cancelled,2156.67,0,0,2156.67,UPI
10641,6689,6,2026-04-08 18:25:02,Cancelled,864.24,0,0,864.24,Wallet
10642,3562,140,2026-06-25 21:52:00,Completed,1203.68,0,0,1203.68,Wallet
10643,6317,196,2026-05-07 20:56:52,Completed,1154.15,0,0,1154.15,Card
10644,561,158,2026-04-16 19:16:49,Completed,1698.34,0,0,1698.34,UPI
10645,1233,15,2026-05-17 20:09:12,Completed,2327.06,0,0,2327.06,UPI
10646,3909,46,2026-06-24 20:05:13,Payment Failed,2280.71,0,50,2230.71,UPI
10647,770,273,2026-06-17 22:17:34,Payment Failed,2055.37,0,120,1935.37,Cash
10648,8396,78,2026-06-26 18:31:59,Completed,1738.87,0,0,1738.87,Cash
10649,2804,253,2026-02-23 20:58:14,Completed,1392.08,0,20,1372.08,Wallet
10650,5879,59,2026-02-12 14:43:46,Completed,1267.52,0,0,1267.52,Wallet
10651,3303,152,2026-06-24 20:47:04,Cancelled,486.0,40,0,526.0,Card
10652,2506,56,2026-05-17 16:56:54,Completed,877.01,0,0,877.01,Wallet
10653,4129,152,2026-06-07 10:39:18,Completed,802.42,0,0,802.42,Wallet
10654,7435,40,2026-03-26 15:13:09,Completed,1460.46,0,30,1430.46,Cash
10655,9170,140,2026-04-05 14:53:31,Completed,526.87,30,0,556.87,Cash
10656,9926,266,2026-06-24 22:42:50,Completed,4329.9,0,75,4254.9,UPI
10657,8539,163,2026-01-30 14:55:31,Completed,1826.88,0,0,1826.88,Card
10658,1513,254,2026-04-26 09:06:32,Completed,1869.2,0,20,1849.2,Card
10659,3297,212,2026-06-18 20:39:35,Completed,2448.82,0,0,2448.82,Cash
10660,7880,299,2026-03-23 22:04:14,Completed,2287.84,0,75,2212.84,UPI
10661,716,147,2026-06-29 13:09:37,Completed,2053.24,0,0,2053.24,Cash
10662,6262,227,2026-04-18 11:17:08,Completed,4485.06,0,50,4435.06,UPI
10663,3843,115,2026-06-21 19:31:05,Completed,2329.33,0,30,2299.33,Wallet
10664,4111,228,2026-06-16 08:12:02,Payment Failed,4057.21,0,0,4057.21,Wallet
10665,4386,282,2026-06-30 19:29:17,Completed,2637.72,0,0,2637.72,Wallet
10666,8877,205,2026-06-18 18:52:11,Completed,1936.47,0,0,1936.47,UPI
10667,7993,88,2026-05-14 22:43:22,Completed,900.69,0,0,900.69,Wallet
10668,4790,86,2026-06-13 23:50:46,Completed,2716.08,0,0,2716.08,UPI
10669,3276,169,2026-06-22 13:45:01,Completed,1931.83,0,0,1931.83,Card
10670,606,283,2026-06-04 21:22:31,Completed,1409.01,0,0,1409.01,Card
10671,868,3,2026-04-30 16:09:59,Completed,2813.61,0,0,2813.61,Card
10672,2845,229,2026-05-12 22:08:38,Payment Failed,2246.68,0,50,2196.68,Cash
10673,9831,297,2026-06-30 15:57:29,Completed,2133.89,0,75,2058.89,Wallet
10674,4475,217,2026-05-30 18:30:56,Completed,2206.63,0,20,2186.63,Cash
10675,6852,200,2026-04-03 20:14:47,Cancelled,3249.1,0,0,3249.1,Cash
10676,2693,229,2026-05-16 16:23:06,Completed,464.6,50,0,514.6,Card
10677,4014,36,2026-06-21 08:35:25,Completed,804.21,0,0,804.21,Cash
10678,7230,5,2026-06-12 07:36:24,Payment Failed,2245.17,0,0,2245.17,Card
10679,283,168,2026-05-19 15:29:09,Completed,1827.48,0,0,1827.48,Wallet
10680,9708,86,2026-04-25 22:50:13,Completed,894.25,0,50,844.25,Wallet
10681,631,42,2026-06-23 16:35:45,Completed,811.78,0,0,811.78,Wallet
10682,3852,229,2026-04-04 12:37:50,Completed,603.94,0,0,603.94,UPI
10683,8772,222,2026-05-24 11:12:03,Completed,1996.22,0,0,1996.22,Wallet
10684,6615,87,2026-06-03 14:11:06,Completed,1451.04,0,0,1451.04,Card
10685,7865,216,2026-05-23 10:15:11,Completed,2639.25,0,0,2639.25,Cash
10686,1358,113,2026-06-26 19:47:37,Cancelled,3001.1,0,75,2926.1,Wallet
10687,4399,62,2026-04-18 16:35:17,Cancelled,3897.13,0,0,3897.13,Wallet
10688,1421,236,2026-06-15 22:22:43,Cancelled,2651.1,0,20,2631.1,UPI
10689,535,184,2026-05-30 09:20:54,Completed,2955.52,0,0,2955.52,Cash
10690,8419,84,2026-06-26 12:23:03,Payment Failed,481.32,40,0,521.32,Card
10691,4779,101,2026-06-27 18:51:32,Completed,858.41,0,20,838.41,Wallet
10692,11,271,2026-02-11 22:52:04,Payment Failed,975.43,0,0,975.43,Cash
10693,992,226,2026-06-22 18:20:33,Completed,2876.74,0,0,2876.74,Cash
10694,3173,227,2026-06-16 09:59:40,Cancelled,1625.08,0,0,1625.08,Wallet
10695,8861,228,2026-05-09 19:28:22,Completed,1387.15,0,0,1387.15,Wallet
10696,7623,106,2026-03-21 15:56:56,Completed,718.94,0,0,718.94,Wallet
10697,775,152,2026-03-10 16:30:05,Completed,2850.06,0,0,2850.06,UPI
10698,2213,194,2026-06-04 08:46:31,Completed,1659.54,0,0,1659.54,UPI
10699,1127,180,2026-05-30 15:26:12,Completed,2170.89,0,0,2170.89,Cash
10700,8039,235,2026-06-20 08:51:38,Cancelled,2245.99,0,50,2195.99,Cash
10701,9615,193,2026-04-14 18:07:59,Payment Failed,1316.07,0,0,1316.07,UPI
10702,982,195,2026-05-09 17:50:18,Payment Failed,1739.04,0,0,1739.04,Card
10703,1668,193,2026-06-20 14:08:45,Cancelled,629.38,0,0,629.38,Cash
10704,3958,182,2026-04-19 15:12:29,Completed,2831.03,0,0,2831.03,Wallet
10705,4975,13,2026-06-20 10:26:16,Payment Failed,1254.84,0,0,1254.84,Wallet
10706,2993,254,2026-05-19 19:21:38,Completed,787.87,0,0,787.87,Wallet
10707,773,271,2026-02-04 17:00:19,Completed,2852.13,0,0,2852.13,Wallet
10708,107,95,2026-06-03 07:06:07,Completed,2688.25,0,30,2658.25,Wallet
10709,74,260,2026-03-17 12:15:40,Completed,1451.54,0,0,1451.54,Cash
10710,8329,235,2026-05-12 14:49:40,Completed,1600.92,0,50,1550.92,UPI
10711,6080,62,2026-05-12 11:37:09,Completed,1219.55,0,50,1169.55,Cash
10712,1019,151,2026-06-30 23:00:25,Payment Failed,1216.97,0,100,1116.97,Wallet
10713,9201,266,2026-06-16 08:57:40,Payment Failed,2078.22,0,0,2078.22,Cash
10714,3111,41,2026-06-20 12:40:48,Completed,1338.7,0,20,1318.7,Card
10715,2721,39,2026-06-30 08:16:49,Completed,4098.89,0,0,4098.89,Cash
10716,4950,26,2026-06-15 09:01:22,Cancelled,2196.15,0,30,2166.15,Card
10717,8628,89,2026-06-28 19:13:15,Completed,3949.47,0,0,3949.47,Card
10718,6587,8,2026-04-22 15:30:08,Completed,1666.19,0,50,1616.19,Card
10719,2278,269,2026-02-17 20:55:12,Completed,2857.79,0,0,2857.79,Cash
10720,8635,299,2026-06-26 12:02:45,Completed,1895.29,0,0,1895.29,Wallet
10721,5404,93,2026-06-19 19:04:44,Completed,452.5,40,50,442.5,Wallet
10722,9707,61,2026-06-25 13:43:06,Completed,579.42,30,20,589.42,Wallet
10723,8436,124,2026-06-13 08:00:08,Completed,4198.71,0,0,4198.71,UPI
10724,7246,158,2026-05-02 18:11:35,Completed,1549.79,0,75,1474.79,UPI
10725,5830,132,2026-06-06 19:52:04,Cancelled,1944.57,0,0,1944.57,Cash
10726,9666,77,2026-06-21 16:10:23,Payment Failed,1981.07,0,0,1981.07,UPI
10727,5394,77,2026-06-28 17:32:08,Completed,1070.21,0,0,1070.21,Cash
10728,1490,186,2026-03-16 12:23:53,Completed,1704.64,0,30,1674.64,UPI
10729,6856,100,2026-05-12 10:09:32,Cancelled,2633.21,0,0,2633.21,UPI
10730,2904,39,2026-06-09 16:43:41,Cancelled,2212.24,0,0,2212.24,Wallet
10731,6017,56,2026-05-04 23:25:03,Completed,1491.02,0,0,1491.02,Cash
10732,5069,231,2026-02-13 07:29:44,Completed,797.82,0,30,767.82,Card
10733,3091,64,2026-06-07 20:35:48,Cancelled,3053.7,0,0,3053.7,Wallet
10734,1064,149,2026-05-03 11:16:38,Completed,3253.99,0,0,3253.99,UPI
10735,967,202,2026-06-27 10:26:31,Payment Failed,3377.54,0,0,3377.54,Cash
10736,6305,292,2026-05-19 23:38:03,Completed,1242.09,0,0,1242.09,UPI
10737,6738,240,2026-06-21 10:21:06,Completed,677.12,0,0,677.12,Card
10738,9001,178,2026-05-29 22:02:54,Payment Failed,2498.49,0,20,2478.49,Wallet
10739,6018,211,2026-04-20 14:09:35,Completed,3397.21,0,0,3397.21,UPI
10740,9502,91,2026-06-01 22:43:50,Cancelled,1155.59,0,100,1055.59,UPI
10741,7018,141,2026-04-29 12:33:51,Cancelled,2332.55,0,0,2332.55,Wallet
10742,2647,54,2026-06-22 09:32:24,Completed,1753.21,0,0,1753.21,Wallet
10743,2720,121,2026-05-14 13:33:44,Completed,735.39,0,0,735.39,Card
10744,9322,1,2026-05-03 17:53:11,Completed,1236.06,0,0,1236.06,UPI
10745,5010,221,2026-06-30 12:41:37,Completed,5475.1,0,0,5475.1,Card
10746,1030,4,2026-04-05 21:55:20,Payment Failed,814.37,0,0,814.37,Card
10747,5230,112,2026-06-17 13:11:19,Completed,1543.06,0,0,1543.06,UPI
10748,2913,279,2026-04-27 23:11:59,Payment Failed,2138.73,0,0,2138.73,Wallet
10749,4507,50,2026-06-09 08:57:34,Completed,1085.15,0,0,1085.15,Cash
10750,8300,167,2026-06-29 20:16:06,Completed,2576.35,0,20,2556.35,UPI
10751,3871,14,2026-06-29 23:08:03,Completed,1723.32,0,75,1648.32,Card
10752,6885,170,2026-06-11 14:25:42,Completed,2244.65,0,0,2244.65,Cash
10753,2228,220,2026-02-22 09:55:05,Completed,2618.19,0,50,2568.19,UPI
10754,5810,189,2026-06-14 08:20:55,Completed,1992.99,0,0,1992.99,Cash
10755,2744,76,2026-05-15 14:12:44,Completed,3446.64,0,0,3446.64,Wallet
10756,8735,223,2026-03-01 23:48:41,Completed,612.08,0,0,612.08,Cash
10757,9645,95,2026-06-25 08:33:26,Completed,903.62,0,0,903.62,Cash
10758,62,173,2026-04-08 10:00:41,Completed,3191.04,0,0,3191.04,Wallet
10759,4160,89,2026-05-05 13:14:37,Cancelled,724.53,0,30,694.53,UPI
10760,3887,269,2026-06-03 12:15:26,Completed,3730.38,0,0,3730.38,Cash
10761,4554,283,2026-06-09 14:26:17,Completed,1446.26,0,0,1446.26,UPI
10762,1345,175,2026-03-23 20:00:10,Completed,1612.5,0,100,1512.5,UPI
10763,1846,89,2026-05-16 22:28:44,Cancelled,2047.05,0,0,2047.05,Card
10764,6568,247,2026-06-06 08:00:39,Payment Failed,1271.2,0,0,1271.2,Cash
10765,1990,79,2026-05-19 10:22:35,Payment Failed,440.0,40,0,480.0,Card
10766,3548,100,2026-06-30 09:38:43,Completed,1454.64,0,0,1454.64,UPI
10767,4633,56,2026-02-24 15:43:49,Cancelled,1745.61,0,30,1715.61,Card
10768,6640,219,2026-05-22 23:38:19,Completed,1541.67,0,0,1541.67,Wallet
10769,3430,193,2026-05-11 14:54:50,Completed,521.81,30,0,551.81,Wallet
10770,5703,13,2026-03-20 16:43:53,Completed,2531.87,0,0,2531.87,Wallet
10771,8913,149,2026-06-22 20:10:26,Completed,2070.36,0,0,2070.36,Card
10772,8788,76,2026-06-22 21:59:25,Completed,2223.81,0,0,2223.81,Wallet
10773,9291,94,2026-06-21 18:45:00,Completed,1524.39,0,0,1524.39,Wallet
10774,8770,137,2026-04-23 07:45:44,Payment Failed,1516.61,0,100,1416.61,Cash
10775,522,194,2026-03-04 08:31:43,Completed,2729.31,0,0,2729.31,UPI
10776,4265,25,2026-05-27 12:58:41,Completed,2671.14,0,0,2671.14,Wallet
10777,4377,185,2026-05-21 19:18:29,Completed,2751.26,0,0,2751.26,UPI
10778,7985,112,2026-02-21 14:04:04,Completed,337.31,40,20,357.31,Wallet
10779,4149,276,2026-04-02 11:58:48,Payment Failed,1239.21,0,50,1189.21,UPI
10780,2653,207,2026-05-23 15:47:41,Completed,1387.23,0,0,1387.23,Cash
10781,4034,39,2026-03-18 08:21:13,Payment Failed,2427.69,0,50,2377.69,Card
10782,5594,21,2026-02-20 21:57:08,Completed,2812.58,0,0,2812.58,Card
10783,256,234,2026-06-28 15:59:44,Completed,742.26,0,75,667.26,UPI
10784,4095,281,2026-05-17 15:31:23,Completed,1771.46,0,0,1771.46,UPI
10785,2774,106,2026-05-19 17:44:38,Completed,2752.23,0,0,2752.23,Cash
10786,4144,299,2026-06-19 19:01:21,Completed,4120.65,0,0,4120.65,Card
10787,3257,110,2026-05-21 13:47:50,Cancelled,681.09,0,30,651.09,UPI
10788,8264,166,2026-06-18 13:32:36,Completed,1851.39,0,50,1801.39,Cash
10789,2062,111,2026-05-26 18:11:49,Completed,1656.4,0,0,1656.4,Wallet
10790,1475,31,2026-06-04 19:08:15,Completed,1130.24,0,0,1130.24,UPI
10791,5004,51,2026-04-07 23:53:50,Completed,1093.24,0,0,1093.24,Wallet
10792,8909,90,2026-05-10 10:10:49,Cancelled,906.0,0,0,906.0,UPI
10793,9912,59,2026-05-16 10:14:25,Completed,1368.42,0,0,1368.42,Cash
10794,6068,153,2026-05-27 09:16:45,Completed,3998.78,0,120,3878.78,Cash
10795,8160,72,2026-06-01 14:36:56,Completed,2596.08,0,0,2596.08,Card
10796,3939,237,2026-04-22 12:19:44,Completed,1296.81,0,0,1296.81,Cash
10797,4073,18,2026-06-11 21:48:18,Completed,2626.9,0,0,2626.9,Card
10798,2003,156,2026-06-13 09:44:02,Completed,2392.65,0,0,2392.65,Card
10799,9436,275,2026-06-20 15:24:58,Completed,2095.76,0,100,1995.76,Wallet
10800,7211,165,2026-06-26 15:36:51,Completed,2956.2,0,0,2956.2,Card
10801,3897,36,2026-06-22 22:42:38,Completed,2833.41,0,20,2813.41,UPI
