user_id,signup_date,city,age_group,device_type,acquisition_channel
5035,2026-01-12,Delhi,45+,Android,Push Notification
5036,2026-04-09,Hyderabad,25-34,Android,Instagram
5037,2026-04-22,Delhi,35-44,iOS,Referral
5038,2026-04-29,Chennai,25-34,Android,Organic
5039,2026-04-24,Hyderabad,18-24,Android,Organic
5040,2026-05-09,Chennai,18-24,Android,Instagram
5041,2026-06-16,Chennai,25-34,Android,Push Notification
5042,2026-01-16,Visakhapatnam,18-24,Android,Instagram
5043,2026-02-28,Pune,18-24,iOS,Referral
5044,2026-03-17,Delhi,18-24,iOS,YouTube
5045,2026-03-25,Mumbai,45+,Android,Referral
5046,2026-01-13,Visakhapatnam,25-34,Android,Referral
5047,2026-06-25,Pune,45+,iOS,Referral
5048,2026-02-17,Pune,35-44,iOS,Referral
5049,2026-04-17,Chennai,35-44,Android,Referral
5050,2026-06-17,Chennai,25-34,Android,Organic
5051,2026-06-30,Visakhapatnam,35-44,Android,YouTube
5052,2026-04-13,Chennai,45+,Android,Instagram
5053,2026-06-04,Visakhapatnam,25-34,iOS,Referral
5054,2026-05-10,Delhi,45+,Android,Referral
5055,2026-06-21,Mumbai,18-24,iOS,YouTube
5056,2026-05-14,Chennai,25-34,Android,Push Notification
5057,2026-03-27,Delhi,35-44,iOS,Instagram
5058,2026-01-02,Bengaluru,18-24,Android,YouTube
5059,2026-02-07,Chennai,25-34,Android,Push Notification
5060,2026-01-22,Bengaluru,45+,Android,Instagram
5061,2026-01-03,Bengaluru,25-34,Android,Push Notification
5062,2026-03-24,Chennai,45+,Android,Referral
5063,2026-05-09,Pune,45+,Android,Instagram
5064,2026-03-30,Bengaluru,25-34,Android,Organic
5065,2026-05-31,Mumbai,18-24,Android,YouTube
5066,2026-03-08,Visakhapatnam,25-34,Android,Referral
5067,2026-02-03,Chennai,25-34,Android,Push Notification
5068,2026-02-15,Visakhapatnam,25-34,Android,Organic
5069,2026-01-20,Delhi,45+,iOS,Push Notification
5070,2026-05-06,Chennai,18-24,iOS,Organic
5071,2026-04-19,Visakhapatnam,18-24,iOS,Google Ads
5072,2026-06-07,Pune,35-44,Android,Instagram
5073,2026-05-22,Chennai,25-34,Android,Google Ads
5074,2026-01-27,Delhi,45+,iOS,Organic
5075,2026-02-23,Pune,25-34,Android,Google Ads
5076,2026-04-16,Pune,18-24,Android,Instagram
5077,2026-02-17,Mumbai,45+,Android,Organic
5078,2026-01-16,Chennai,18-24,iOS,Referral
5079,2026-04-29,Delhi,18-24,iOS,Organic
5080,2026-04-13,Visakhapatnam,45+,iOS,Organic
5081,2026-03-29,Mumbai,18-24,iOS,Instagram
5082,2026-05-30,Visakhapatnam,25-34,Android,Referral
5083,2026-02-16,Bengaluru,35-44,Android,Google Ads
5084,2026-01-29,Delhi,45+,Android,Instagram
5085,2026-04-24,Chennai,25-34,iOS,Organic
5086,2026-05-19,Visakhapatnam,18-24,iOS,Instagram
5087,2026-03-08,Hyderabad,25-34,iOS,YouTube
5088,2026-06-06,Delhi,35-44,Android,YouTube
5089,2026-02-26,Mumbai,25-34,Android,Push Notification
5090,2026-02-10,Delhi,45+,Android,Organic
5091,2026-02-10,Pune,18-24,iOS,Google Ads
5092,2026-03-31,Mumbai,18-24,Android,YouTube
5093,2026-04-20,Hyderabad,25-34,iOS,Push Notification
5094,2026-04-18,Chennai,45+,Android,Google Ads
5095,2026-04-27,Delhi,25-34,Android,Instagram
5096,2026-04-02,Visakhapatnam,45+,Android,Push Notification
5097,2026-06-10,Pune,35-44,Android,Push Notification
5098,2026-01-01,Pune,45+,Android,Organic
5099,2026-04-18,Mumbai,45+,iOS,Referral
5100,2026-01-06,Visakhapatnam,18-24,Android,Push Notification
5101,2026-01-27,Pune,25-34,Android,Google Ads
5102,2026-02-17,Delhi,18-24,iOS,Instagram
5103,2026-03-02,Pune,18-24,Android,YouTube
5104,2026-05-27,Hyderabad,25-34,Android,Google Ads
5105,2026-03-31,Visakhapatnam,25-34,Android,Organic
5106,2026-02-12,Visakhapatnam,35-44,Android,Google Ads
5107,2026-04-06,Mumbai,35-44,Android,Organic
5108,2026-01-30,Pune,25-34,iOS,Instagram
5109,2026-03-26,Delhi,18-24,Android,Referral
5110,2026-05-29,Pune,35-44,Android,Google Ads
5111,2026-06-09,Visakhapatnam,25-34,Android,Google Ads
5112,2026-03-17,Delhi,25-34,Android,Google Ads
5113,2026-06-01,Chennai,25-34,Android,YouTube
5114,2026-01-07,Bengaluru,25-34,Android,Instagram
5115,2026-03-11,Hyderabad,25-34,iOS,Organic
5116,2026-04-24,Delhi,35-44,iOS,Referral
5117,2026-03-22,Delhi,25-34,iOS,Organic
5118,2026-02-06,Visakhapatnam,45+,Android,Organic
5119,2026-05-04,Chennai,35-44,Android,Instagram
5120,2026-02-10,Hyderabad,18-24,Android,YouTube
5121,2026-03-10,Mumbai,18-24,Android,Referral
5122,2026-03-29,Pune,18-24,Android,Google Ads
5123,2026-04-12,Chennai,18-24,iOS,Organic
5124,2026-05-04,Bengaluru,25-34,iOS,Google Ads
5125,2026-04-19,Delhi,35-44,Android,Google Ads
5126,2026-06-20,Delhi,45+,Android,Organic
5127,2026-02-06,Mumbai,18-24,iOS,Referral
5128,2026-01-31,Chennai,25-34,Android,YouTube
5129,2026-06-01,Visakhapatnam,35-44,Android,Google Ads
5130,2026-03-11,Hyderabad,25-34,Android,Organic
5131,2026-01-17,Bengaluru,25-34,iOS,Instagram
5132,2026-01-03,Bengaluru,18-24,Android,Push Notification
5133,2026-02-05,Hyderabad,18-24,Android,Push Notification
5134,2026-01-13,Pune,45+,Android,YouTube
5135,2026-04-29,Mumbai,25-34,Android,YouTube
5136,2026-02-02,Bengaluru,35-44,iOS,Google Ads
5137,2026-01-24,Pune,25-34,iOS,Instagram
5138,2026-06-10,Delhi,35-44,iOS,YouTube
5139,2026-01-29,Pune,25-34,iOS,Organic
5140,2026-03-19,Delhi,45+,Android,Referral
5141,2026-05-07,Mumbai,45+,iOS,Google Ads
5142,2026-02-23,Visakhapatnam,25-34,Android,YouTube
5143,2026-04-21,Bengaluru,18-24,Android,YouTube
5144,2026-01-15,Visakhapatnam,35-44,Android,YouTube
5145,2026-06-20,Bengaluru,45+,Android,YouTube
5146,2026-03-27,Mumbai,35-44,iOS,YouTube
5147,2026-02-19,Delhi,25-34,iOS,Instagram
5148,2026-06-29,Chennai,45+,Android,Google Ads
5149,2026-01-05,Mumbai,35-44,Android,Google Ads
5150,2026-06-18,Pune,25-34,Android,Google Ads
5151,2026-06-13,Delhi,35-44,iOS,Organic
5152,2026-05-30,Chennai,25-34,Android,Google Ads
5153,2026-02-16,Delhi,35-44,Android,Organic
5154,2026-05-17,Visakhapatnam,35-44,iOS,Push Notification
5155,2026-06-12,Chennai,25-34,iOS,Instagram
5156,2026-04-25,Visakhapatnam,45+,Android,Instagram
5157,2026-02-16,Mumbai,18-24,Android,Google Ads
5158,2026-02-11,Visakhapatnam,35-44,Android,YouTube
5159,2026-05-27,Visakhapatnam,18-24,iOS,YouTube
5160,2026-06-29,Mumbai,45+,Android,Push Notification
5161,2026-04-24,Hyderabad,25-34,Android,Organic
5162,2026-03-09,Delhi,35-44,iOS,Organic
5163,2026-05-29,Bengaluru,45+,Android,Organic
5164,2026-05-03,Delhi,35-44,Android,Organic
5165,2026-03-01,Pune,18-24,Android,Organic
5166,2026-05-28,Visakhapatnam,25-34,Android,Google Ads
5167,2026-05-18,Pune,25-34,Android,Instagram
5168,2026-04-29,Hyderabad,18-24,iOS,Google Ads
5169,2026-04-08,Delhi,18-24,Android,Referral
5170,2026-01-06,Pune,25-34,Android,Push Notification
5171,2026-01-10,Bengaluru,45+,Android,Organic
5172,2026-06-25,Mumbai,45+,iOS,Organic
5173,2026-05-02,Chennai,25-34,Android,Google Ads
5174,2026-05-15,Mumbai,35-44,Android,YouTube
5175,2026-03-25,Visakhapatnam,45+,Android,Instagram
5176,2026-04-19,Hyderabad,45+,iOS,Push Notification
5177,2026-02-07,Delhi,25-34,Android,Google Ads
5178,2026-02-20,Delhi,45+,Android,Push Notification
5179,2026-06-08,Bengaluru,35-44,iOS,Referral
5180,2026-03-18,Visakhapatnam,25-34,iOS,Referral
5181,2026-03-31,Bengaluru,35-44,Android,Push Notification
5182,2026-02-20,Chennai,25-34,Android,Push Notification
5183,2026-04-10,Pune,35-44,Android,Referral
5184,2026-01-09,Chennai,25-34,iOS,YouTube
5185,2026-03-16,Visakhapatnam,18-24,iOS,Referral
5186,2026-01-18,Chennai,35-44,iOS,Organic
5187,2026-05-11,Pune,45+,Android,Organic
5188,2026-05-07,Pune,25-34,Android,Push Notification
5189,2026-02-16,Hyderabad,25-34,Android,Google Ads
5190,2026-04-24,Bengaluru,35-44,iOS,Organic
5191,2026-05-08,Visakhapatnam,25-34,Android,Referral
5192,2026-03-27,Delhi,25-34,Android,Referral
5193,2026-05-27,Bengaluru,45+,Android,Organic
5194,2026-02-12,Bengaluru,35-44,iOS,Instagram
5195,2026-02-27,Chennai,25-34,Android,YouTube
5196,2026-01-11,Bengaluru,45+,Android,YouTube
5197,2026-04-22,Mumbai,35-44,Android,Organic
5198,2026-01-01,Pune,35-44,Android,Instagram
5199,2026-06-10,Bengaluru,45+,iOS,Instagram
5200,2026-02-14,Hyderabad,45+,iOS,Google Ads
5201,2026-03-24,Delhi,18-24,iOS,Organic
5202,2026-05-29,Delhi,25-34,Android,Organic
5203,2026-03-09,Mumbai,45+,Android,Referral
5204,2026-06-15,Mumbai,45+,iOS,Instagram
5205,2026-02-26,Chennai,35-44,Android,Referral
5206,2026-01-14,Chennai,45+,Android,Referral
5207,2026-06-16,Delhi,35-44,iOS,Instagram
5208,2026-04-17,Delhi,45+,Android,Referral
5209,2026-03-01,Chennai,18-24,Android,Instagram
5210,2026-06-27,Hyderabad,35-44,iOS,Push Notification
5211,2026-06-05,Pune,18-24,iOS,Google Ads
5212,2026-04-26,Chennai,25-34,Android,Organic
5213,2026-01-03,Delhi,35-44,Android,Push Notification
5214,2026-04-27,Mumbai,45+,Android,Google Ads
5215,2026-04-04,Chennai,45+,Android,Organic
5216,2026-02-28,Mumbai,25-34,Android,Referral
5217,2026-06-01,Pune,25-34,Android,Referral
5218,2026-05-04,Mumbai,45+,Android,Organic
5219,2026-04-14,Chennai,18-24,Android,Google Ads
5220,2026-02-16,Mumbai,25-34,Android,Referral
5221,2026-05-28,Mumbai,35-44,iOS,YouTube
5222,2026-01-05,Delhi,45+,Android,YouTube
5223,2026-04-21,Bengaluru,25-34,Android,Instagram
5224,2026-06-23,Pune,18-24,Android,Google Ads
5225,2026-05-27,Chennai,25-34,Android,Google Ads
5226,2026-06-28,Pune,45+,iOS,Organic
5227,2026-03-22,Delhi,35-44,iOS,Push Notification
5228,2026-06-13,Bengaluru,25-34,Android,Organic
5229,2026-06-27,Chennai,18-24,Android,YouTube
5230,2026-04-19,Delhi,18-24,Android,Referral
5231,2026-06-24,Mumbai,45+,Android,Referral
5232,2026-02-22,Visakhapatnam,18-24,iOS,Referral
5233,2026-02-11,Pune,18-24,Android,YouTube
5234,2026-05-29,Visakhapatnam,18-24,Android,YouTube
5235,2026-05-18,Visakhapatnam,45+,Android,Google Ads
5236,2026-04-18,Mumbai,35-44,iOS,Google Ads
5237,2026-03-01,Chennai,18-24,Android,Organic
5238,2026-05-17,Chennai,35-44,Android,Google Ads
5239,2026-04-14,Pune,35-44,Android,Google Ads
5240,2026-06-28,Pune,25-34,iOS,Organic
5241,2026-06-22,Delhi,25-34,iOS,Instagram
5242,2026-06-25,Mumbai,18-24,Android,Instagram
5243,2026-05-25,Pune,45+,Android,Referral
5244,2026-06-03,Visakhapatnam,18-24,Android,YouTube
5245,2026-04-23,Visakhapatnam,18-24,Android,YouTube
5246,2026-05-16,Visakhapatnam,35-44,Android,YouTube
5247,2026-03-13,Mumbai,25-34,iOS,Push Notification
5248,2026-02-07,Delhi,18-24,Android,YouTube
5249,2026-01-29,Chennai,45+,Android,Organic
5250,2026-04-09,Mumbai,45+,iOS,Instagram
5251,2026-06-19,Visakhapatnam,18-24,Android,Push Notification
5252,2026-05-16,Pune,18-24,Android,Push Notification
5253,2026-03-06,Delhi,25-34,iOS,Push Notification
5254,2026-05-11,Hyderabad,35-44,Android,Referral
5255,2026-01-12,Hyderabad,45+,Android,YouTube
5256,2026-02-09,Chennai,35-44,Android,Organic
5257,2026-02-22,Hyderabad,18-24,Android,Organic
5258,2026-04-27,Visakhapatnam,45+,Android,Google Ads
5259,2026-06-03,Chennai,25-34,Android,Instagram
5260,2026-03-18,Delhi,35-44,iOS,Organic
5261,2026-06-19,Delhi,18-24,Android,YouTube
5262,2026-05-10,Mumbai,35-44,iOS,Google Ads
5263,2026-06-14,Mumbai,45+,Android,Organic
5264,2026-01-20,Chennai,18-24,Android,YouTube
5265,2026-06-25,Hyderabad,45+,iOS,Google Ads
5266,2026-05-01,Chennai,45+,Android,YouTube
5267,2026-01-09,Pune,25-34,iOS,Google Ads
5268,2026-06-09,Hyderabad,45+,Android,Google Ads
5269,2026-04-18,Visakhapatnam,35-44,Android,Google Ads
5270,2026-03-25,Delhi,45+,Android,Google Ads
5271,2026-06-14,Bengaluru,35-44,iOS,Push Notification
5272,2026-05-05,Hyderabad,18-24,Android,Push Notification
5273,2026-03-17,Delhi,25-34,Android,Push Notification
5274,2026-04-06,Visakhapatnam,45+,Android,YouTube
5275,2026-01-24,Visakhapatnam,25-34,Android,Google Ads
5276,2026-01-03,Visakhapatnam,35-44,Android,Referral
5277,2026-06-30,Hyderabad,25-34,Android,Push Notification
5278,2026-04-25,Hyderabad,25-34,iOS,Instagram
5279,2026-03-04,Chennai,35-44,Android,Push Notification
5280,2026-03-20,Hyderabad,35-44,Android,Push Notification
5281,2026-04-19,Bengaluru,18-24,Android,Referral
5282,2026-04-05,Delhi,35-44,Android,Google Ads
5283,2026-04-13,Delhi,35-44,iOS,YouTube
5284,2026-05-20,Visakhapatnam,18-24,Android,Push Notification
5285,2026-05-26,Chennai,45+,Android,Instagram
5286,2026-03-12,Mumbai,45+,Android,Google Ads
5287,2026-02-02,Visakhapatnam,45+,Android,Referral
5288,2026-04-29,Pune,45+,Android,Organic
5289,2026-02-03,Bengaluru,35-44,Android,Referral
5290,2026-06-20,Visakhapatnam,25-34,iOS,Instagram
5291,2026-02-17,Pune,45+,Android,Referral
5292,2026-05-25,Pune,25-34,Android,Referral
5293,2026-04-12,Hyderabad,45+,iOS,YouTube
5294,2026-05-30,Chennai,25-34,Android,Instagram
5295,2026-04-07,Pune,25-34,Android,Push Notification
5296,2026-06-04,Delhi,25-34,Android,YouTube
5297,2026-05-03,Delhi,45+,Android,Referral
5298,2026-05-07,Chennai,25-34,Android,Referral
5299,2026-01-04,Bengaluru,18-24,Android,YouTube
5300,2026-02-14,Hyderabad,35-44,iOS,Google Ads
5301,2026-01-25,Bengaluru,25-34,Android,Push Notification
5302,2026-02-18,Delhi,18-24,Android,Google Ads
5303,2026-04-14,Hyderabad,18-24,Android,Organic
5304,2026-03-16,Bengaluru,18-24,Android,Push Notification
5305,2026-06-28,Chennai,45+,Android,YouTube
5306,2026-01-18,Delhi,35-44,iOS,Push Notification
5307,2026-02-28,Delhi,18-24,iOS,Push Notification
5308,2026-05-25,Hyderabad,25-34,Android,Organic
5309,2026-02-22,Pune,45+,Android,Push Notification
5310,2026-05-20,Chennai,25-34,Android,YouTube
5311,2026-05-19,Chennai,35-44,iOS,Referral
5312,2026-03-18,Visakhapatnam,25-34,Android,Organic
5313,2026-03-26,Pune,25-34,Android,Google Ads
5314,2026-03-01,Bengaluru,25-34,Android,Referral
5315,2026-04-20,Chennai,18-24,Android,Instagram
5316,2026-05-24,Pune,45+,Android,YouTube
5317,2026-05-20,Delhi,18-24,Android,Instagram
5318,2026-04-13,Pune,25-34,iOS,Organic
5319,2026-05-02,Mumbai,35-44,Android,Organic
5320,2026-04-25,Pune,45+,Android,YouTube
5321,2026-04-21,Pune,35-44,iOS,Google Ads
5322,2026-06-16,Mumbai,35-44,iOS,Organic
5323,2026-03-21,Visakhapatnam,35-44,Android,Organic
5324,2026-02-11,Bengaluru,25-34,iOS,Push Notification
5325,2026-02-19,Chennai,35-44,iOS,Organic
5326,2026-01-04,Hyderabad,45+,Android,Google Ads
5327,2026-06-14,Visakhapatnam,18-24,Android,Instagram
5328,2026-01-16,Visakhapatnam,45+,Android,YouTube
5329,2026-06-19,Visakhapatnam,18-24,Android,Instagram
5330,2026-06-09,Mumbai,18-24,Android,YouTube
5331,2026-05-04,Visakhapatnam,25-34,Android,Google Ads
5332,2026-03-18,Mumbai,25-34,iOS,Instagram
5333,2026-03-12,Delhi,45+,Android,YouTube
5334,2026-01-01,Delhi,35-44,Android,Organic
5335,2026-04-24,Mumbai,45+,iOS,Google Ads
5336,2026-03-22,Hyderabad,18-24,Android,Referral
5337,2026-04-16,Bengaluru,18-24,iOS,YouTube
5338,2026-01-19,Delhi,45+,Android,Push Notification
5339,2026-05-23,Delhi,35-44,Android,Push Notification
5340,2026-03-03,Mumbai,25-34,iOS,YouTube
5341,2026-03-30,Hyderabad,35-44,Android,Google Ads
5342,2026-03-07,Hyderabad,18-24,Android,Instagram
5343,2026-05-11,Hyderabad,35-44,Android,Push Notification
5344,2026-01-21,Mumbai,18-24,Android,Referral
5345,2026-03-08,Bengaluru,45+,Android,Google Ads
5346,2026-06-04,Mumbai,18-24,iOS,Organic
5347,2026-06-15,Chennai,45+,Android,Instagram
5348,2026-01-03,Pune,25-34,iOS,Organic
5349,2026-03-21,Bengaluru,35-44,Android,Instagram
5350,2026-01-05,Delhi,25-34,Android,Push Notification
5351,2026-05-20,Visakhapatnam,25-34,Android,YouTube
5352,2026-01-07,Mumbai,25-34,Android,Referral
5353,2026-02-11,Delhi,18-24,Android,Instagram
5354,2026-05-20,Pune,45+,Android,Instagram
5355,2026-06-10,Mumbai,18-24,Android,YouTube
5356,2026-05-19,Hyderabad,25-34,Android,Google Ads
5357,2026-06-05,Mumbai,35-44,Android,Referral
5358,2026-03-14,Mumbai,45+,iOS,Google Ads
5359,2026-02-22,Mumbai,25-34,Android,Referral
5360,2026-02-03,Visakhapatnam,18-24,iOS,YouTube
5361,2026-04-30,Bengaluru,35-44,iOS,YouTube
5362,2026-05-10,Hyderabad,45+,Android,YouTube
5363,2026-06-04,Pune,45+,iOS,Organic
5364,2026-06-02,Visakhapatnam,18-24,iOS,Push Notification
5365,2026-01-31,Pune,18-24,Android,Push Notification
5366,2026-06-27,Mumbai,35-44,iOS,Organic
5367,2026-01-24,Visakhapatnam,25-34,iOS,Referral
5368,2026-01-26,Hyderabad,35-44,Android,YouTube
5369,2026-03-28,Pune,18-24,Android,Referral
5370,2026-03-03,Visakhapatnam,18-24,Android,Push Notification
5371,2026-04-14,Hyderabad,35-44,iOS,Push Notification
5372,2026-06-22,Visakhapatnam,25-34,Android,Google Ads
5373,2026-06-03,Chennai,18-24,Android,Instagram
5374,2026-04-04,Mumbai,35-44,Android,Push Notification
5375,2026-06-28,Delhi,18-24,iOS,Push Notification
5376,2026-06-23,Delhi,25-34,iOS,Google Ads
5377,2026-01-21,Chennai,18-24,Android,Push Notification
5378,2026-01-19,Delhi,35-44,iOS,YouTube
5379,2026-03-11,Chennai,45+,iOS,Referral
5380,2026-02-03,Delhi,45+,Android,Instagram
5381,2026-06-29,Delhi,45+,iOS,Instagram
5382,2026-03-01,Hyderabad,25-34,iOS,Organic
5383,2026-05-17,Bengaluru,18-24,Android,Referral
5384,2026-05-23,Chennai,18-24,Android,Referral
5385,2026-05-13,Chennai,18-24,Android,Organic
5386,2026-04-11,Visakhapatnam,18-24,Android,Google Ads
5387,2026-04-22,Delhi,18-24,Android,Google Ads
5388,2026-05-16,Mumbai,18-24,Android,Referral
5389,2026-03-10,Delhi,18-24,Android,YouTube
5390,2026-01-31,Hyderabad,25-34,Android,YouTube
5391,2026-01-31,Visakhapatnam,18-24,iOS,Google Ads
5392,2026-06-13,Hyderabad,25-34,Android,Organic
5393,2026-06-05,Bengaluru,35-44,Android,Google Ads
5394,2026-04-28,Delhi,35-44,Android,Push Notification
5395,2026-06-02,Bengaluru,25-34,iOS,YouTube
5396,2026-06-16,Delhi,25-34,iOS,Organic
5397,2026-01-13,Pune,45+,Android,Referral
5398,2026-03-31,Delhi,45+,iOS,Push Notification
5399,2026-03-24,Bengaluru,35-44,iOS,YouTube
5400,2026-02-05,Hyderabad,35-44,Android,YouTube
5401,2026-06-04,Bengaluru,35-44,iOS,Google Ads
5402,2026-05-12,Hyderabad,18-24,Android,Push Notification
5403,2026-05-24,Hyderabad,45+,Android,Instagram
5404,2026-05-16,Visakhapatnam,35-44,iOS,Instagram
5405,2026-03-26,Chennai,45+,Android,Google Ads
5406,2026-06-02,Delhi,35-44,Android,Referral
5407,2026-06-07,Chennai,18-24,Android,Referral
5408,2026-04-08,Hyderabad,25-34,iOS,Referral
5409,2026-01-27,Delhi,45+,iOS,Instagram
5410,2026-05-19,Chennai,18-24,Android,Instagram
5411,2026-04-25,Delhi,25-34,iOS,Referral
5412,2026-01-05,Visakhapatnam,25-34,Android,Organic
5413,2026-04-04,Pune,35-44,Android,Instagram
5414,2026-02-20,Mumbai,18-24,Android,Google Ads
5415,2026-06-23,Mumbai,18-24,Android,Organic
5416,2026-03-22,Chennai,18-24,Android,Referral
5417,2026-05-27,Hyderabad,35-44,Android,Instagram
5418,2026-03-19,Hyderabad,25-34,Android,Instagram
5419,2026-03-20,Chennai,35-44,Android,Referral
5420,2026-03-09,Mumbai,35-44,Android,Push Notification
5421,2026-03-23,Mumbai,45+,Android,Instagram
5422,2026-04-28,Hyderabad,18-24,iOS,YouTube
5423,2026-06-13,Pune,45+,Android,Push Notification
5424,2026-03-18,Delhi,45+,Android,Referral
5425,2026-03-26,Chennai,18-24,Android,Google Ads
5426,2026-03-24,Mumbai,45+,Android,Push Notification
5427,2026-05-24,Chennai,45+,Android,Organic
5428,2026-04-06,Mumbai,45+,Android,Google Ads
5429,2026-03-04,Mumbai,45+,iOS,Push Notification
5430,2026-01-23,Pune,35-44,Android,Organic
5431,2026-06-14,Hyderabad,25-34,Android,YouTube
5432,2026-04-03,Chennai,45+,Android,Google Ads
5433,2026-02-06,Mumbai,45+,Android,Push Notification
5434,2026-02-04,Visakhapatnam,45+,Android,Organic
5435,2026-02-17,Delhi,25-34,Android,Google Ads
5436,2026-04-12,Delhi,45+,Android,YouTube
5437,2026-06-17,Visakhapatnam,35-44,Android,Referral
5438,2026-03-02,Pune,25-34,Android,YouTube
5439,2026-03-28,Mumbai,25-34,Android,Google Ads
5440,2026-06-25,Visakhapatnam,18-24,Android,Instagram
5441,2026-06-26,Hyderabad,18-24,Android,Google Ads
5442,2026-02-28,Delhi,25-34,Android,Instagram
5443,2026-02-05,Visakhapatnam,35-44,Android,Organic
5444,2026-06-04,Pune,25-34,iOS,Organic
5445,2026-06-22,Chennai,35-44,iOS,Organic
5446,2026-03-26,Delhi,35-44,Android,Google Ads
5447,2026-04-10,Hyderabad,45+,Android,YouTube
5448,2026-06-26,Pune,18-24,Android,Google Ads
5449,2026-02-01,Hyderabad,18-24,iOS,Referral
5450,2026-03-14,Visakhapatnam,25-34,Android,Google Ads
5451,2026-04-21,Mumbai,25-34,iOS,Referral
5452,2026-04-26,Chennai,45+,Android,Organic
5453,2026-04-17,Mumbai,18-24,iOS,Referral
5454,2026-03-18,Mumbai,45+,Android,Referral
5455,2026-01-01,Visakhapatnam,35-44,Android,Referral
5456,2026-01-09,Bengaluru,35-44,Android,YouTube
5457,2026-03-19,Visakhapatnam,35-44,Android,Organic
5458,2026-06-13,Chennai,35-44,iOS,Google Ads
5459,2026-05-07,Bengaluru,18-24,Android,Referral
5460,2026-05-02,Delhi,35-44,Android,Referral
5461,2026-04-27,Chennai,25-34,Android,Organic
5462,2026-04-21,Delhi,25-34,Android,Organic
5463,2026-03-04,Mumbai,45+,Android,YouTube
5464,2026-06-19,Bengaluru,45+,iOS,Instagram
5465,2026-04-16,Mumbai,18-24,Android,Referral
5466,2026-03-10,Bengaluru,45+,Android,Google Ads
5467,2026-01-27,Pune,25-34,iOS,Push Notification
5468,2026-05-27,Mumbai,45+,iOS,YouTube
5469,2026-03-13,Delhi,18-24,Android,Push Notification
5470,2026-05-10,Chennai,18-24,Android,YouTube
5471,2026-03-22,Delhi,35-44,Android,Instagram
5472,2026-06-02,Mumbai,25-34,Android,Referral
5473,2026-04-22,Bengaluru,25-34,Android,Push Notification
5474,2026-02-26,Pune,35-44,iOS,Organic
5475,2026-02-03,Hyderabad,25-34,iOS,YouTube
5476,2026-06-30,Pune,18-24,Android,Organic
5477,2026-03-26,Pune,35-44,Android,Instagram
5478,2026-02-28,Bengaluru,18-24,Android,Organic
5479,2026-02-16,Mumbai,45+,Android,Push Notification
5480,2026-02-11,Visakhapatnam,25-34,iOS,YouTube
5481,2026-06-30,Bengaluru,45+,Android,Push Notification
5482,2026-02-11,Bengaluru,45+,iOS,Push Notification
5483,2026-05-10,Mumbai,45+,Android,YouTube
5484,2026-05-09,Pune,25-34,iOS,Google Ads
5485,2026-02-22,Chennai,45+,Android,Push Notification
5486,2026-05-20,Delhi,35-44,Android,YouTube
5487,2026-01-13,Chennai,18-24,iOS,Google Ads
5488,2026-06-28,Mumbai,35-44,Android,Instagram
5489,2026-04-13,Bengaluru,45+,iOS,YouTube
5490,2026-06-03,Pune,35-44,Android,Push Notification
5491,2026-03-25,Pune,45+,Android,YouTube
5492,2026-03-10,Pune,45+,Android,Push Notification
5493,2026-05-19,Visakhapatnam,18-24,iOS,Referral
5494,2026-02-09,Visakhapatnam,45+,iOS,Organic
5495,2026-05-20,Hyderabad,25-34,Android,Referral
5496,2026-04-13,Visakhapatnam,18-24,Android,Instagram
5497,2026-04-02,Bengaluru,45+,Android,Referral
5498,2026-03-13,Bengaluru,45+,Android,YouTube
5499,2026-04-13,Bengaluru,35-44,iOS,Instagram
5500,2026-05-07,Bengaluru,18-24,iOS,Google Ads
5501,2026-03-07,Chennai,45+,Android,Organic
5502,2026-01-14,Chennai,45+,Android,Referral
5503,2026-05-16,Delhi,25-34,Android,Organic
5504,2026-04-02,Hyderabad,45+,Android,Instagram
5505,2026-03-25,Hyderabad,25-34,Android,Instagram
5506,2026-03-19,Bengaluru,18-24,iOS,YouTube
5507,2026-06-06,Chennai,35-44,Android,Google Ads
5508,2026-02-21,Pune,45+,iOS,Referral
5509,2026-01-05,Pune,25-34,iOS,Referral
5510,2026-01-11,Mumbai,18-24,Android,Google Ads
5511,2026-04-15,Visakhapatnam,18-24,iOS,Instagram
5512,2026-03-10,Visakhapatnam,25-34,Android,Referral
5513,2026-01-16,Visakhapatnam,18-24,iOS,Instagram
5514,2026-01-13,Pune,25-34,Android,YouTube
5515,2026-03-13,Mumbai,18-24,Android,Push Notification
5516,2026-05-29,Hyderabad,45+,Android,YouTube
5517,2026-05-02,Pune,45+,iOS,YouTube
5518,2026-05-05,Visakhapatnam,35-44,Android,Google Ads
5519,2026-05-23,Bengaluru,18-24,Android,Referral
5520,2026-06-06,Bengaluru,18-24,Android,Organic
5521,2026-04-29,Visakhapatnam,35-44,iOS,Referral
5522,2026-06-26,Chennai,35-44,iOS,Organic
5523,2026-05-27,Bengaluru,45+,Android,Google Ads
5524,2026-05-27,Bengaluru,18-24,iOS,YouTube
5525,2026-06-10,Delhi,18-24,Android,Referral
5526,2026-01-01,Visakhapatnam,35-44,Android,Push Notification
5527,2026-01-12,Delhi,25-34,iOS,Instagram
5528,2026-05-16,Pune,25-34,Android,Instagram
5529,2026-06-06,Delhi,18-24,Android,Instagram
5530,2026-02-09,Hyderabad,25-34,Android,Push Notification
5531,2026-04-23,Mumbai,45+,Android,YouTube
