order_item_id,order_id,item_id,quantity,price
27574,11059,460,3,461.69
27575,11059,3460,2,184.51
27576,11060,1303,1,543.8
27577,11060,3703,2,428.39
27578,11061,742,1,440.94
27579,11061,3442,1,561.6
27580,11062,4951,2,548.21
27581,11062,751,3,558.46
27582,11062,2851,3,273.72
27583,11062,451,1,213.9
27584,11063,1414,2,94.01
27585,11063,4714,3,271.39
27586,11063,214,2,246.14
27587,11064,2577,3,344.2
27588,11064,3777,3,135.19
27589,11064,2277,1,408.5
27590,11065,266,1,86.39
27591,11065,566,1,504.21
27592,11065,4466,1,639.94
27593,11066,2181,1,637.02
27594,11066,1881,2,530.95
27595,11066,4581,2,423.25
27596,11067,4943,2,255.65
27597,11067,3443,3,385.01
27598,11067,2843,3,282.79
27599,11067,1943,1,600.14
27600,11068,3203,1,329.57
27601,11068,2003,3,648.34
27602,11068,803,1,466.96
27603,11069,2573,3,180.59
27604,11069,773,3,480.19
27605,11069,3173,3,510.84
27606,11069,1673,1,419.28
27607,11070,4381,1,493.6
27608,11070,3781,1,514.45
27609,11070,1981,3,639.83
27610,11071,2805,3,141.53
27611,11072,891,3,599.92
27612,11072,4491,1,386.81
27613,11072,3591,3,612.88
27614,11073,3086,2,219.66
27615,11073,4586,2,438.36
27616,11074,4320,3,415.6
27617,11074,120,3,146.83
27618,11075,1365,1,281.91
27619,11075,4065,1,534.92
27620,11075,1665,1,125.17
27621,11075,765,3,639.65
27622,11076,3059,2,91.9
27623,11076,59,2,386.16
27624,11076,659,2,546.81
27625,11077,2831,2,210.35
27626,11077,4031,2,118.37
27627,11078,1602,2,206.94
27628,11078,1902,2,203.14
27629,11078,1002,3,610.53
27630,11078,102,1,136.69
27631,11079,3235,2,622.25
27632,11080,4517,1,147.66
27633,11080,3917,1,112.09
27634,11080,17,3,575.95
27635,11081,4837,1,513.64
27636,11081,37,2,170.76
27637,11081,637,1,124.51
27638,11082,3599,1,644.12
27639,11082,599,2,615.03
27640,11082,2999,3,430.43
27641,11082,299,3,124.94
27642,11083,1867,1,256.45
27643,11083,1567,1,379.34
27644,11083,3367,3,603.67
27645,11084,3876,2,494.19
27646,11084,1176,1,246.14
27647,11085,2493,2,226.25
27648,11085,4593,3,109.42
27649,11085,693,2,429.91
27650,11085,4893,2,232.69
27651,11086,520,3,594.23
27652,11086,1720,1,487.58
27653,11086,4720,1,446.88
27654,11087,4348,2,575.5
27655,11087,2248,1,554.22
27656,11087,3148,2,585.49
27657,11087,748,3,240.94
27658,11088,1388,3,328.21
27659,11088,2288,2,80.92
27660,11089,3205,1,209.77
27661,11089,505,3,278.62
27662,11089,1405,1,362.99
27663,11090,2774,3,598.09
27664,11090,74,3,553.74
27665,11090,3074,1,197.42
27666,11091,4839,1,374.69
27667,11092,810,2,444.02
27668,11092,510,1,425.54
27669,11093,4095,2,605.49
27670,11093,4695,2,340.77
27671,11094,1719,1,355.92
27672,11094,519,2,386.71
27673,11095,270,3,100.13
27674,11095,2670,2,592.85
27675,11095,4470,1,178.72
27676,11096,3433,1,143.43
27677,11096,1633,2,578.63
27678,11096,4033,2,357.28
27679,11096,2833,3,237.5
27680,11097,4158,3,189.65
27681,11097,3258,3,469.93
27682,11098,2748,1,430.9
27683,11098,3948,1,194.51
27684,11099,2165,1,186.04
27685,11099,65,2,641.14
27686,11099,1865,3,426.24
27687,11100,1490,2,369.53
27688,11100,1190,3,604.04
27689,11101,4526,2,186.7
27690,11101,2726,2,143.88
27691,11101,3326,2,575.66
27692,11101,3626,2,224.5
27693,11102,4836,1,145.98
27694,11102,1836,1,199.83
27695,11102,3036,1,200.36
27696,11103,1021,1,200.84
27697,11104,1408,1,198.27
27698,11104,4408,1,488.36
27699,11104,3208,2,635.5
27700,11105,4712,3,128.37
27701,11105,4112,3,558.92
27702,11105,2312,3,198.47
27703,11105,4412,1,139.64
27704,11106,4762,1,637.48
27705,11106,2962,3,134.9
27706,11107,993,2,101.06
27707,11107,93,3,600.36
27708,11107,3393,1,529.57
27709,11108,772,2,366.21
27710,11109,3502,2,647.29
27711,11109,1702,3,588.59
27712,11109,3202,1,105.88
27713,11110,4267,3,425.12
27714,11110,3367,2,603.67
27715,11111,145,2,168.98
27716,11111,4945,3,525.0
27717,11111,4645,2,403.12
27718,11112,3273,1,354.53
27719,11112,1173,3,321.15
27720,11112,3873,1,136.93
27721,11113,2424,1,514.8
27722,11113,2724,3,210.74
27723,11113,3024,2,567.33
27724,11114,604,2,584.01
27725,11114,2704,3,115.9
27726,11115,432,3,445.05
27727,11115,4632,3,384.29
27728,11115,2232,1,275.31
27729,11116,1613,1,551.22
27730,11116,3413,3,260.27
27731,11116,4313,2,262.03
27732,11116,2513,3,615.31
27733,11117,1536,1,206.97
27734,11117,3336,3,356.43
27735,11117,1836,1,199.83
27736,11118,3525,3,634.11
27737,11118,4725,3,606.73
27738,11119,3115,1,280.01
27739,11119,3415,3,244.95
27740,11119,1015,3,242.86
27741,11119,3715,2,435.16
27742,11120,2306,2,598.19
27743,11120,806,2,160.28
27744,11120,3506,3,124.62
27745,11121,4306,2,158.48
27746,11121,1306,3,501.62
27747,11122,2073,2,122.88
27748,11122,273,2,191.01
27749,11123,510,2,425.54
27750,11123,3210,3,217.72
27751,11123,4710,3,177.65
27752,11124,4476,2,84.49
27753,11125,657,1,518.31
27754,11125,1857,1,363.21
27755,11126,3460,2,184.51
27756,11126,4660,1,140.42
27757,11126,2260,3,336.35
27758,11127,2471,2,212.61
27759,11127,3371,3,213.92
27760,11127,3071,2,528.34
27761,11128,1951,2,539.73
27762,11128,151,2,301.26
27763,11128,4951,1,548.21
27764,11128,2251,2,404.32
27765,11129,2882,3,119.85
27766,11129,4682,2,251.76
27767,11129,4082,1,374.09
27768,11130,3613,1,246.33
27769,11130,913,1,438.89
27770,11130,2413,2,356.1
27771,11131,1414,3,94.01
27772,11131,4114,3,358.48
27773,11131,2914,2,501.63
27774,11132,1038,2,435.52
27775,11132,438,3,198.74
27776,11132,4038,3,268.39
27777,11133,3739,2,436.89
27778,11133,3439,1,389.3
27779,11134,1911,1,319.04
27780,11134,3411,2,229.65
27781,11135,711,2,86.52
27782,11135,4311,2,179.47
27783,11136,4743,3,271.64
27784,11136,1143,3,306.8
27785,11137,3255,1,514.15
27786,11137,255,1,297.98
27787,11137,2355,1,182.89
27788,11138,3960,3,354.47
27789,11138,1260,1,142.21
27790,11138,1860,3,381.31
27791,11138,4560,3,349.96
27792,11139,2053,2,320.59
27793,11139,553,2,408.16
27794,11139,2653,1,201.41
27795,11140,3312,2,558.83
27796,11140,612,1,324.81
27797,11141,2399,3,482.47
27798,11141,899,2,344.81
27799,11142,3683,3,649.16
27800,11142,83,2,193.82
27801,11142,4883,1,417.0
27802,11143,1185,1,192.2
27803,11143,285,2,278.56
27804,11143,3885,3,633.55
27805,11144,1957,3,537.08
27806,11144,4057,1,290.67
27807,11144,3757,2,273.12
27808,11145,2808,1,121.79
27809,11145,4908,1,496.58
27810,11146,2734,3,634.07
27811,11146,634,2,584.28
27812,11147,156,2,287.74
27813,11147,2856,3,513.81
27814,11147,756,2,623.19
27815,11148,3267,1,536.97
27816,11148,567,2,252.74
27817,11148,267,2,513.9
27818,11149,3958,3,533.39
27819,11149,58,3,642.73
27820,11149,1558,3,213.01
27821,11150,3793,1,316.21
27822,11150,4093,1,249.24
27823,11150,2593,1,122.48
27824,11151,3207,3,104.45
27825,11151,207,3,527.21
27826,11151,4707,3,578.41
27827,11152,470,2,538.57
27828,11152,3470,2,570.89
27829,11153,2137,1,141.57
27830,11153,37,3,170.76
27831,11154,1029,1,615.35
27832,11154,3429,1,233.97
27833,11155,4864,1,399.11
27834,11155,3064,1,102.42
27835,11156,1521,2,254.75
27836,11156,2421,2,150.92
27837,11156,2721,1,560.56
27838,11157,1550,1,427.89
27839,11157,1850,2,85.96
27840,11157,4250,2,140.08
27841,11158,895,1,229.01
27842,11159,4125,2,159.99
27843,11159,2625,2,288.75
27844,11159,3225,3,379.06
27845,11160,3730,1,404.02
27846,11161,238,2,391.21
27847,11161,2938,2,323.25
27848,11161,2638,2,82.75
27849,11161,1738,3,468.75
27850,11162,2508,2,249.85
27851,11162,1308,1,543.16
27852,11162,408,1,480.99
27853,11163,3263,1,184.16
27854,11163,2663,2,629.15
27855,11163,4763,1,631.71
27856,11164,3241,2,477.65
27857,11164,1741,3,466.68
27858,11164,1141,1,561.73
27859,11164,2341,1,445.46
27860,11165,3392,2,249.35
27861,11165,3992,3,262.01
27862,11165,1292,3,562.26
27863,11166,2949,1,241.61
27864,11166,4449,1,443.08
27865,11166,849,1,274.41
27866,11167,2004,3,372.85
27867,11167,1104,3,515.39
27868,11167,3204,1,621.28
27869,11168,11,2,230.43
27870,11168,2411,3,637.61
27871,11168,1211,3,540.91
27872,11169,4345,3,294.89
27873,11169,4045,1,277.3
27874,11170,365,3,384.91
27875,11170,965,1,443.51
27876,11170,3365,1,274.44
27877,11171,756,3,623.19
27878,11171,3156,2,496.62
27879,11172,2620,1,238.17
27880,11172,1120,3,358.35
27881,11172,820,2,113.05
27882,11172,3220,1,278.5
27883,11173,255,3,297.98
27884,11173,2355,3,182.89
27885,11174,2678,2,294.47
27886,11175,217,2,116.72
27887,11175,4117,1,110.75
27888,11175,3517,1,100.47
27889,11176,4179,3,583.12
27890,11176,879,3,438.73
27891,11177,4730,3,582.62
27892,11177,4430,3,614.23
27893,11178,1661,2,99.63
27894,11179,2617,1,175.4
27895,11179,2017,2,168.57
27896,11179,2317,1,318.2
27897,11179,1417,2,585.38
27898,11180,1808,3,252.35
27899,11180,3908,1,87.8
27900,11180,1208,3,273.96
27901,11181,1903,1,368.01
27902,11182,59,1,386.16
27903,11182,3359,1,432.96
27904,11182,3659,1,188.78
27905,11183,2832,1,572.82
27906,11183,2232,3,275.31
27907,11183,1332,1,478.34
27908,11184,2245,3,613.12
27909,11184,1345,1,462.95
27910,11185,2635,3,291.2
27911,11185,835,1,93.78
27912,11186,2345,3,295.41
27913,11186,1145,2,467.22
27914,11186,4145,3,591.66
27915,11187,478,1,397.26
27916,11187,1078,1,156.26
27917,11187,178,1,95.77
27918,11188,882,1,640.45
27919,11188,3282,2,554.71
27920,11188,4482,2,220.93
27921,11189,231,2,166.0
27922,11189,531,3,387.36
27923,11189,4731,3,471.27
27924,11190,1863,3,423.36
27925,11191,3510,3,500.14
27926,11191,2310,1,111.83
27927,11192,2905,1,246.05
27928,11192,2005,2,348.99
27929,11192,1705,2,196.77
27930,11193,4740,1,327.4
27931,11193,240,3,290.89
27932,11193,4440,1,236.2
27933,11194,4285,3,448.67
27934,11194,3385,1,455.75
27935,11195,4745,3,137.25
27936,11195,545,2,335.84
27937,11195,2045,1,182.29
27938,11196,3119,2,331.77
27939,11196,1319,1,374.32
27940,11197,3718,2,501.24
27941,11197,3118,3,328.45
27942,11197,2518,3,590.41
27943,11198,4954,1,498.94
27944,11198,3154,2,173.27
27945,11198,2854,3,144.28
27946,11199,231,1,166.0
27947,11199,4131,2,433.95
27948,11199,1131,2,611.99
27949,11200,3195,1,312.75
27950,11200,795,1,488.95
27951,11200,4095,1,605.49
27952,11200,3495,2,175.32
27953,11201,2272,2,85.71
27954,11201,4672,2,344.12
27955,11201,772,3,366.21
27956,11202,1366,3,449.71
27957,11202,2866,1,617.13
27958,11203,111,2,646.34
27959,11204,3912,2,588.27
27960,11204,3612,3,534.96
27961,11205,1465,3,397.37
27962,11205,2665,2,562.29
27963,11205,4765,3,209.96
27964,11205,265,1,263.73
27965,11206,4725,3,606.73
27966,11207,3116,1,260.36
27967,11208,4546,3,108.29
27968,11209,959,1,414.54
27969,11209,2759,3,440.68
27970,11209,1259,3,497.09
27971,11210,1234,2,404.0
27972,11210,2434,3,587.64
27973,11210,3634,2,138.2
27974,11211,1278,2,287.73
27975,11211,3978,1,202.77
27976,11212,4228,2,649.25
27977,11212,2728,2,368.92
27978,11213,2493,3,226.25
27979,11213,4293,3,192.95
27980,11214,800,1,454.25
27981,11214,2000,3,591.94
27982,11215,2263,1,425.26
27983,11216,3435,3,595.06
27984,11216,435,2,391.54
27985,11216,3735,2,347.19
27986,11217,4196,3,373.49
27987,11217,1796,2,123.36
27988,11217,1496,2,547.84
27989,11218,3571,3,245.52
27990,11218,1171,3,111.21
27991,11218,4171,3,295.89
27992,11219,2356,3,185.13
27993,11220,4576,3,645.67
27994,11220,3976,2,90.94
27995,11221,190,3,92.12
27996,11222,2102,1,497.16
27997,11222,1502,2,355.97
27998,11222,4202,2,592.83
27999,11222,1802,3,245.88
28000,11223,1228,2,282.4
28001,11223,4528,2,643.66
28002,11223,3028,3,594.15
28003,11224,2679,2,117.11
28004,11224,879,3,438.73
28005,11224,2079,1,563.1
28006,11225,2328,1,323.73
28007,11225,2028,3,220.44
28008,11225,2628,1,559.92
28009,11226,2243,3,501.39
28010,11226,3443,3,385.01
28011,11227,398,3,399.98
28012,11227,4598,3,182.34
28013,11227,4898,2,137.47
28014,11228,991,2,423.83
28015,11228,3991,3,92.39
28016,11228,91,3,441.37
28017,11228,1891,2,628.08
28018,11229,1724,3,530.36
28019,11229,224,3,157.08
28020,11229,1124,3,409.46
28021,11230,1604,1,647.51
28022,11230,4304,3,526.54
28023,11231,388,1,218.49
28024,11231,1588,3,613.36
28025,11232,1188,3,162.39
28026,11232,4188,3,322.06
28027,11232,4488,2,532.22
28028,11233,1115,2,518.98
28029,11233,215,1,145.55
28030,11233,2315,1,435.11
28031,11233,4115,3,569.98
28032,11234,2156,3,151.65
28033,11234,2456,2,536.69
28034,11234,356,1,225.39
28035,11235,4435,1,451.23
28036,11235,3835,2,513.34
28037,11235,4135,1,467.8
28038,11235,2335,2,357.08
28039,11236,4613,1,254.12
28040,11236,2813,3,290.4
28041,11236,3413,2,260.27
28042,11236,713,1,206.09
28043,11237,4457,2,497.74
28044,11237,1757,1,647.85
28045,11237,3257,3,94.42
28046,11238,3003,2,548.21
28047,11238,903,1,393.58
28048,11239,2337,3,616.41
28049,11239,837,2,319.76
28050,11239,2637,3,239.58
28051,11240,3401,3,148.47
28052,11241,4795,3,545.75
28053,11241,3595,3,611.38
28054,11242,561,3,498.85
28055,11242,2961,2,384.54
28056,11242,4161,3,476.18
28057,11242,2661,1,512.84
28058,11243,2592,2,537.1
28059,11244,1091,3,165.93
28060,11245,465,2,83.78
28061,11245,3765,1,125.11
28062,11245,1965,1,455.45
28063,11246,2230,3,191.48
28064,11246,3130,2,184.33
28065,11247,4902,2,281.01
28066,11247,1602,3,206.94
28067,11247,4002,2,553.61
28068,11248,212,2,209.66
28069,11248,4712,2,128.37
28070,11249,1012,1,110.64
28071,11249,4012,2,351.47
28072,11250,3348,1,506.31
28073,11250,3048,3,341.12
28074,11251,2175,2,209.15
28075,11251,3975,3,334.17
28076,11251,4275,2,482.5
28077,11252,3295,3,281.71
28078,11252,1195,2,464.95
28079,11252,2095,2,416.83
28080,11253,3308,3,555.2
28081,11253,1208,3,273.96
28082,11253,308,1,99.03
28083,11254,4117,2,110.75
28084,11254,817,1,129.64
28085,11255,4667,1,148.78
28086,11255,1367,1,466.9
28087,11255,4367,2,558.87
28088,11256,519,2,386.71
28089,11256,2019,2,230.97
28090,11256,3219,3,563.63
28091,11257,3349,2,103.22
28092,11257,349,3,416.0
28093,11257,3049,1,317.54
28094,11258,242,2,430.01
28095,11258,3842,2,208.86
28096,11258,3542,3,263.45
28097,11259,1267,3,119.66
28098,11259,3667,1,648.18
28099,11260,624,2,151.46
28100,11261,4043,3,268.36
28101,11262,3112,2,593.19
28102,11263,3855,1,603.62
28103,11263,1455,2,260.89
28104,11264,2913,3,222.4
28105,11264,213,1,508.69
28106,11265,197,1,603.91
28107,11266,314,1,118.41
28108,11266,4214,3,557.03
28109,11266,614,1,513.68
28110,11267,3062,2,602.04
28111,11267,3662,1,427.81
28112,11267,2162,2,312.95
28113,11268,1289,2,145.47
28114,11268,689,3,599.39
28115,11268,389,1,104.36
28116,11269,889,1,468.25
28117,11270,2341,2,445.46
28118,11270,241,2,134.84
28119,11270,4141,2,346.4
28120,11271,2904,3,375.25
28121,11271,3504,1,321.35
28122,11271,804,1,280.15
28123,11272,4157,1,540.25
28124,11272,1457,3,309.85
28125,11273,2150,3,276.38
28126,11273,3350,1,597.23
28127,11273,950,1,451.69
28128,11274,3963,3,522.64
28129,11274,63,1,534.91
28130,11275,4476,1,84.49
28131,11275,576,3,452.07
28132,11276,637,3,124.51
28133,11276,337,3,375.88
28134,11276,37,3,170.76
28135,11277,2930,2,511.93
28136,11277,230,1,459.06
28137,11277,4130,3,275.43
28138,11278,3499,1,306.95
28139,11279,2629,3,102.8
28140,11279,1429,2,450.32
28141,11280,2267,2,172.65
28142,11280,1967,3,462.09
28143,11281,1905,2,236.86
28144,11281,4005,3,606.68
28145,11281,3705,3,438.86
28146,11282,451,3,213.9
28147,11283,3919,3,234.6
28148,11283,919,2,577.67
28149,11284,4513,1,510.73
28150,11284,2113,3,98.59
28151,11284,2413,2,356.1
28152,11285,2692,3,95.94
28153,11285,2092,3,96.11
28154,11285,1192,2,177.91
28155,11286,2693,3,381.55
28156,11287,2221,3,331.49
28157,11287,2821,2,507.51
28158,11287,3121,2,150.1
28159,11288,4640,3,306.61
28160,11288,3140,3,477.26
28161,11288,740,3,417.76
28162,11289,1256,1,315.74
28163,11290,4240,1,441.01
28164,11290,2140,3,642.75
28165,11290,3640,3,414.54
28166,11290,640,1,519.64
28167,11291,2802,2,354.64
28168,11291,1902,1,203.14
28169,11291,402,1,392.64
28170,11292,1268,1,330.41
28171,11292,3968,2,400.41
28172,11292,2768,1,598.29
28173,11293,3212,3,302.03
28174,11293,3512,1,510.08
28175,11294,3714,3,249.07
28176,11294,414,2,418.39
28177,11295,1885,3,351.43
28178,11295,4285,2,448.67
28179,11295,4585,2,388.36
28180,11296,3743,3,207.86
28181,11296,1043,3,632.49
28182,11296,743,3,517.88
28183,11297,3263,3,184.16
28184,11297,2063,2,338.48
28185,11298,4791,2,274.1
28186,11298,891,2,599.92
28187,11299,511,2,503.73
28188,11299,2611,1,291.23
28189,11300,529,2,375.38
28190,11300,2629,2,102.8
28191,11300,1429,3,450.32
28192,11301,4899,2,558.7
28193,11301,3099,2,561.67
28194,11302,744,1,555.07
28195,11302,1344,2,181.7
28196,11303,3978,2,202.77
28197,11303,3078,2,144.71
28198,11304,1782,1,554.63
28199,11304,1182,3,418.58
28200,11304,2382,3,216.13
28201,11305,3128,2,571.23
28202,11305,4928,1,94.1
28203,11306,361,1,442.32
28204,11306,2161,2,431.41
28205,11307,882,3,640.45
28206,11307,2682,2,553.82
28207,11308,2057,3,543.61
28208,11308,257,1,504.47
28209,11308,4757,1,473.28
28210,11309,4980,1,178.5
28211,11309,1680,1,528.12
28212,11310,1397,3,597.1
28213,11310,2297,3,340.07
28214,11310,3197,3,336.23
28215,11310,4097,3,590.55
28216,11311,2210,2,176.66
28217,11312,1716,2,98.64
28218,11312,216,2,614.47
28219,11312,2616,1,321.76
28220,11313,3946,3,572.45
28221,11313,4246,2,614.5
28222,11313,646,1,391.82
28223,11314,2764,1,150.12
28224,11314,1864,2,254.9
28225,11315,210,1,125.79
28226,11315,4410,3,393.68
28227,11316,1287,1,470.62
28228,11317,826,2,242.09
28229,11317,4726,3,205.45
28230,11317,1726,1,282.22
28231,11317,1426,2,233.08
28232,11318,3830,2,616.71
28233,11318,2330,2,278.84
28234,11318,1130,3,447.95
28235,11319,3926,3,125.33
28236,11319,3626,2,224.5
28237,11320,4217,2,358.79
28238,11320,317,3,487.98
28239,11321,4814,2,251.69
28240,11321,3014,1,556.43
28241,11321,614,2,513.68
28242,11322,259,2,401.93
28243,11323,634,2,584.28
28244,11323,1234,1,404.0
28245,11324,4690,1,176.88
28246,11324,2890,1,193.49
28247,11325,347,1,374.28
28248,11326,3246,3,503.03
28249,11326,846,3,534.55
28250,11327,3795,1,153.32
28251,11327,1095,3,606.1
28252,11328,166,1,197.96
28253,11328,466,1,609.02
28254,11329,4619,3,396.48
28255,11329,1319,2,374.32
28256,11330,3955,2,613.3
28257,11330,4555,2,269.79
28258,11330,3355,1,470.22
28259,11331,2567,3,362.58
28260,11331,3467,3,173.65
28261,11331,467,2,580.8
28262,11332,3216,2,160.5
28263,11332,2316,2,596.48
28264,11332,4116,2,351.38
28265,11332,2016,2,240.12
28266,11333,3380,2,562.37
28267,11333,3680,3,200.68
28268,11333,4880,1,358.01
28269,11334,500,1,428.17
28270,11334,2600,3,612.51
28271,11335,145,1,168.98
28272,11335,1645,2,511.12
28273,11335,745,1,513.74
28274,11335,4945,2,525.0
28275,11336,3161,3,181.07
28276,11337,1943,1,600.14
28277,11337,1343,2,646.22
28278,11337,1643,2,236.61
28279,11337,4643,2,483.34
28280,11338,4407,2,406.19
28281,11338,3507,3,219.87
28282,11338,1107,1,600.26
28283,11339,1349,3,542.58
28284,11339,4349,1,464.79
28285,11339,3749,3,169.68
28286,11340,246,3,503.45
28287,11340,1446,1,523.41
28288,11340,3546,1,514.09
28289,11341,119,2,488.1
28290,11341,2519,3,500.55
28291,11341,3419,3,462.38
28292,11341,1619,1,475.79
28293,11342,1714,2,476.17
28294,11342,3214,1,143.29
28295,11342,1114,3,416.34
28296,11342,4714,1,271.39
28297,11343,4618,1,82.74
28298,11343,718,1,200.15
28299,11343,2518,2,590.41
28300,11344,3889,3,517.78
28301,11344,589,3,527.81
28302,11344,2689,2,120.38
28303,11345,2875,1,359.6
28304,11346,335,2,350.14
28305,11346,2135,2,82.31
28306,11346,1235,3,100.18
28307,11347,1077,1,151.57
28308,11347,1377,3,419.85
28309,11348,3052,2,444.01
28310,11348,352,1,81.87
28311,11349,1546,1,229.34
28312,11349,3046,1,479.33
28313,11350,1845,2,147.09
28314,11350,3645,2,146.86
28315,11351,3660,1,606.09
28316,11351,2460,2,236.75
28317,11352,115,2,372.11
28318,11352,4615,2,593.73
28319,11353,1581,3,478.26
28320,11353,2781,1,472.5
28321,11353,4881,1,410.79
28322,11354,3890,1,404.72
28323,11355,96,1,261.89
28324,11355,3396,2,355.07
28325,11356,550,3,384.92
28326,11356,2950,2,412.35
28327,11356,850,2,252.91
28328,11357,3900,1,546.9
28329,11358,4924,1,598.54
28330,11358,1024,1,139.54
28331,11358,4324,3,572.71
28332,11359,3675,3,510.27
28333,11359,1575,2,274.59
28334,11360,298,2,510.95
28335,11361,4108,3,274.5
28336,11361,1108,1,287.36
28337,11361,4708,1,645.32
28338,11361,4408,2,488.36
28339,11362,621,3,467.4
28340,11362,1521,3,254.75
28341,11362,2421,3,150.92
28342,11363,1693,1,630.18
28343,11363,1393,2,447.44
28344,11364,1508,1,553.66
28345,11364,308,2,99.03
28346,11364,4808,2,446.46
28347,11364,3008,3,264.23
28348,11365,3038,1,593.65
28349,11365,4538,1,445.58
28350,11366,1357,1,182.9
28351,11366,1057,2,291.19
28352,11367,3559,2,439.1
28353,11367,4159,1,467.2
28354,11368,585,2,307.65
28355,11368,2085,1,346.71
28356,11368,2685,3,623.19
28357,11369,3322,1,134.85
28358,11369,2122,1,290.41
28359,11369,1822,1,88.79
28360,11370,581,3,383.6
28361,11370,4481,3,285.98
28362,11370,2381,1,243.66
28363,11370,2681,3,625.94
28364,11371,914,1,109.14
28365,11371,2414,3,475.11
28366,11371,3914,1,164.39
28367,11372,470,2,538.57
28368,11372,4970,2,405.82
28369,11373,1450,3,89.14
28370,11373,3550,1,316.28
28371,11373,4450,2,136.05
28372,11373,4150,1,536.24
28373,11374,398,3,399.98
28374,11374,1898,1,347.41
28375,11375,262,1,148.29
28376,11375,862,2,375.06
28377,11376,630,3,501.21
28378,11376,2730,3,115.86
28379,11377,2580,3,581.16
28380,11377,4380,1,330.02
28381,11378,1025,1,192.76
28382,11378,3725,3,298.05
28383,11379,3841,3,337.41
28384,11379,4741,3,106.42
28385,11380,415,1,626.08
28386,11380,3115,2,280.01
28387,11380,1315,3,173.9
28388,11381,1692,1,284.52
28389,11381,792,2,636.89
28390,11381,192,3,139.94
28391,11382,2967,2,486.29
28392,11382,4167,1,609.73
28393,11383,3425,1,616.25
28394,11383,4625,1,445.79
28395,11384,944,2,288.44
28396,11384,2144,2,510.87
28397,11384,1544,2,307.61
28398,11385,4010,1,424.46
28399,11385,4310,1,83.86
28400,11385,2510,2,590.19
28401,11386,4027,3,459.13
28402,11387,1739,3,368.61
28403,11387,1439,1,388.42
28404,11387,4139,1,91.95
28405,11387,2939,1,445.22
28406,11388,2581,1,292.29
28407,11388,3781,2,514.45
28408,11389,1550,1,427.89
28409,11389,1850,2,85.96
28410,11389,3950,2,250.32
28411,11389,350,3,504.32
28412,11390,4516,1,510.23
28413,11391,2196,1,163.81
28414,11391,96,3,261.89
28415,11392,3974,1,561.76
28416,11392,2174,2,164.38
28417,11392,2474,1,429.52
28418,11393,323,3,497.8
28419,11393,3323,1,357.88
28420,11394,768,3,395.43
28421,11394,4968,1,455.07
28422,11394,3468,2,228.3
28423,11395,4295,3,522.95
28424,11395,2795,3,462.38
28425,11396,3562,3,212.65
28426,11396,1162,3,236.63
28427,11397,1664,2,576.0
28428,11397,4064,1,159.56
28429,11398,282,3,561.42
28430,11398,3282,1,554.71
28431,11398,2082,3,635.09
28432,11399,1880,2,567.33
28433,11400,920,2,295.72
28434,11400,20,3,596.23
28435,11401,1964,3,346.24
28436,11401,2864,2,98.54
28437,11402,15,3,352.05
28438,11402,1815,1,323.63
28439,11402,1215,3,328.37
28440,11403,4089,2,564.11
28441,11403,4989,3,300.12
28442,11404,1345,2,462.95
28443,11405,3737,2,443.91
28444,11405,4637,1,265.75
28445,11406,2621,2,615.62
28446,11406,3521,2,530.16
28447,11406,3221,3,540.56
28448,11407,784,2,145.29
28449,11408,2254,1,144.69
28450,11408,4354,3,422.26
28451,11408,154,3,161.41
28452,11409,4897,1,262.55
28453,11409,1897,1,266.11
28454,11410,2330,1,278.84
28455,11410,1130,3,447.95
28456,11411,3003,2,548.21
28457,11411,303,1,188.98
28458,11412,2996,1,323.9
28459,11412,3296,2,319.99
28460,11412,2096,1,214.75
28461,11413,3051,3,483.83
28462,11414,3860,2,161.05
28463,11414,2660,2,514.89
28464,11415,1984,1,418.1
28465,11415,3484,3,327.5
28466,11415,1684,2,644.32
28467,11416,161,1,320.09
28468,11417,4706,2,320.26
28469,11417,4406,1,528.04
28470,11418,1188,2,162.39
28471,11418,2088,2,467.44
28472,11418,3888,3,474.77
28473,11419,1453,1,562.76
28474,11419,853,2,351.7
28475,11420,2877,3,160.98
28476,11420,2577,2,344.2
28477,11420,3477,2,427.74
28478,11421,1853,2,534.28
28479,11421,2453,3,359.76
28480,11421,4853,2,626.27
28481,11422,1090,2,101.51
28482,11423,3671,3,326.3
28483,11423,2771,3,143.42
28484,11424,4272,1,572.4
28485,11424,3372,1,205.3
28486,11425,3658,3,333.67
28487,11425,1858,2,461.93
28488,11425,3958,1,533.39
28489,11425,1258,3,342.32
28490,11426,4608,3,428.74
28491,11426,1308,1,543.16
28492,11426,708,1,184.28
28493,11427,4743,1,271.64
28494,11427,2343,3,366.76
28495,11428,1778,1,166.87
28496,11428,578,2,563.27
28497,11429,42,2,439.12
28498,11429,4842,2,87.5
28499,11430,3965,3,629.59
28500,11430,665,2,96.81
28501,11431,2694,2,416.9
28502,11431,2394,1,595.76
28503,11431,1794,1,402.92
28504,11431,294,3,173.19
28505,11432,2617,1,175.4
28506,11432,817,2,129.64
28507,11432,1117,2,523.41
28508,11433,1851,2,154.23
28509,11433,951,2,419.61
28510,11433,4251,3,129.95
28511,11434,515,3,267.21
28512,11434,4115,1,569.98
28513,11434,2015,1,194.98
28514,11435,2416,1,421.46
28515,11436,3459,3,487.26
28516,11436,2559,2,208.23
28517,11437,979,1,447.95
28518,11437,3379,2,297.28
